stat_name,value,description
system.node0.cpus3.issuedInstType_0::SimdDotProd,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::Matrix,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::MatrixMov,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::MatrixOP,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::MemRead,318427,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::MemWrite,106128,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::FloatMemRead,2798321,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::FloatMemWrite,718920,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::InstPrefetch,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::SimdUnitStrideLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::SimdUnitStrideStore,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::SimdUnitStrideMaskLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::SimdUnitStrideMaskStore,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::SimdStridedLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::SimdStridedStore,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::SimdIndexedLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::SimdIndexedStore,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::SimdWholeRegisterLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::SimdWholeRegisterStore,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::SimdUnitStrideFaultOnlyFirstLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::SimdUnitStrideSegmentedLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::SimdUnitStrideSegmentedStore,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::SimdUnitStrideSegmentedFaultOnlyFirstLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::SimdStrideSegmentedLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::SimdStrideSegmentedStore,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::SimdExt,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::SimdFloatExt,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::SimdConfig,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::SimdBf16Add,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::SimdBf16Cmp,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::SimdBf16Cvt,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::SimdBf16DotProd,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::SimdBf16MatMultAcc,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::SimdBf16Mult,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::SimdBf16MultAcc,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::Bf16Cvt,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::System,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issuedInstType_0::total,10858324,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus3.issueRate,2.456861,Inst issue rate ((Count/Cycle))
system.node0.cpus3.fuBusy,569595,FU busy when requested (Count)
system.node0.cpus3.fuBusyRate,0.052457,FU busy rate (busy events/executed inst) ((Count/Count))
system.node0.cpus3.intInstQueueReads,11837484,Number of integer instruction queue reads (Count)
system.node0.cpus3.intInstQueueWrites,4109548,Number of integer instruction queue writes (Count)
system.node0.cpus3.intInstQueueWakeupAccesses,3791542,Number of integer instruction queue wakeup accesses (Count)
system.node0.cpus3.fpInstQueueReads,14595140,Number of floating instruction queue reads (Count)
system.node0.cpus3.fpInstQueueWrites,7429197,Number of floating instruction queue writes (Count)
system.node0.cpus3.fpInstQueueWakeupAccesses,6939547,Number of floating instruction queue wakeup accesses (Count)
system.node0.cpus3.vecInstQueueReads,0,Number of vector instruction queue reads (Count)
system.node0.cpus3.vecInstQueueWrites,0,Number of vector instruction queue writes (Count)
system.node0.cpus3.vecInstQueueWakeupAccesses,0,Number of vector instruction queue wakeup accesses (Count)
system.node0.cpus3.intAluAccesses,3847024,Number of integer alu accesses (Count)
system.node0.cpus3.fpAluAccesses,7553705,Number of floating point alu accesses (Count)
system.node0.cpus3.vecAluAccesses,0,Number of vector alu accesses (Count)
system.node0.cpus3.numRecvResp,3865991,Number of received responses (Count)
system.node0.cpus3.numRecvRespBytes,30380905,Number of received response bytes (Byte)
system.node0.cpus3.recvRespAvgBW,6.87,Average bandwidth of received responses ((Byte/Cycle))
system.node0.cpus3.recvRespAvgSize,7.86,Average packet size per received response ((Byte/Count))
system.node0.cpus3.recvRespAvgRate,0.87,Average rate of received responses per cycle ((Count/Cycle))
system.node0.cpus3.recvRespAvgRetryRate,0.0,Average retry rate per received response ((Count/Count))
system.node0.cpus3.numSendRetryResp,0,Number of retry responses sent (Count)
system.node0.cpus3.numSquashedInsts,62786,Number of squashed instructions skipped in execute (Count)
system.node0.cpus3.numSwp,0,Number of swp insts executed (Count)
system.node0.cpus3.timesIdled,1264,Number of times that the entire CPU went into an idle state and unscheduled itself (Count)
system.node0.cpus3.idleCycles,287063,Total number of cycles that the CPU has spent unscheduled due to idling (Cycle)
system.node0.cpus3.quiesceCycles,1397836,Total number of cycles that CPU has spent quiesced or waiting for an interrupt (Cycle)
system.node0.cpus3.MemDepUnit__0.insertedLoads,3127255,Number of loads inserted to the mem dependence unit. (Count)
system.node0.cpus3.MemDepUnit__0.insertedStores,847035,Number of stores inserted to the mem dependence unit. (Count)
system.node0.cpus3.MemDepUnit__0.conflictingLoads,196106,Number of conflicting loads. (Count)
system.node0.cpus3.MemDepUnit__0.conflictingStores,163493,Number of conflicting stores. (Count)
system.node0.cpus3.MemDepUnit__1.insertedLoads,0,Number of loads inserted to the mem dependence unit. (Count)
system.node0.cpus3.MemDepUnit__1.insertedStores,0,Number of stores inserted to the mem dependence unit. (Count)
system.node0.cpus3.MemDepUnit__1.conflictingLoads,0,Number of conflicting loads. (Count)
system.node0.cpus3.MemDepUnit__1.conflictingStores,0,Number of conflicting stores. (Count)
system.node0.cpus3.MemDepUnit__2.insertedLoads,0,Number of loads inserted to the mem dependence unit. (Count)
system.node0.cpus3.MemDepUnit__2.insertedStores,0,Number of stores inserted to the mem dependence unit. (Count)
system.node0.cpus3.MemDepUnit__2.conflictingLoads,0,Number of conflicting loads. (Count)
system.node0.cpus3.MemDepUnit__2.conflictingStores,0,Number of conflicting stores. (Count)
system.node0.cpus3.MemDepUnit__3.insertedLoads,0,Number of loads inserted to the mem dependence unit. (Count)
system.node0.cpus3.MemDepUnit__3.insertedStores,0,Number of stores inserted to the mem dependence unit. (Count)
system.node0.cpus3.MemDepUnit__3.conflictingLoads,0,Number of conflicting loads. (Count)
system.node0.cpus3.MemDepUnit__3.conflictingStores,0,Number of conflicting stores. (Count)
system.node0.cpus3.bac.fetchTargets,0,Number of fetch targets created  (Count)
system.node0.cpus3.bac.branches,482412,Number of branches that BAC encountered (Count)
system.node0.cpus3.bac.predTakenBranches,333237,Number of branches that BAC predicted taken. (Count)
system.node0.cpus3.bac.branchesNotLastuOp,0,Number of branches that fetch encountered which are not the last uOp within a macrooperation. Jump to itself. (Count)
system.node0.cpus3.bac.branchMisspredict,15723,Number of mispredicted branches (Count)
system.node0.cpus3.bac.noBranchMisspredict,2415,Number of non-branch instructions mispredicted (Count)
system.node0.cpus3.bac.squashBranchDecode,458,Number of branches squashed from decode (Count)
system.node0.cpus3.bac.squashBranchCommit,15265,Number of branches squashed from commit (Count)
system.node0.cpus3.bac.preDecUpdate::NoBranch,0,Number of branches extracted from the predecoder (Count)
system.node0.cpus3.bac.preDecUpdate::Return,0,Number of branches extracted from the predecoder (Count)
system.node0.cpus3.bac.preDecUpdate::CallDirect,0,Number of branches extracted from the predecoder (Count)
system.node0.cpus3.bac.preDecUpdate::CallIndirect,0,Number of branches extracted from the predecoder (Count)
system.node0.cpus3.bac.preDecUpdate::DirectCond,0,Number of branches extracted from the predecoder (Count)
system.node0.cpus3.bac.preDecUpdate::DirectUncond,0,Number of branches extracted from the predecoder (Count)
system.node0.cpus3.bac.preDecUpdate::IndirectCond,0,Number of branches extracted from the predecoder (Count)
system.node0.cpus3.bac.preDecUpdate::IndirectUncond,0,Number of branches extracted from the predecoder (Count)
system.node0.cpus3.bac.preDecUpdate::total,0,Number of branches extracted from the predecoder (Count)
system.node0.cpus3.bac.noHistByType::NoBranch,0,Number and type of branches that were undetected by the BPU. (Count)
system.node0.cpus3.bac.noHistByType::Return,0,Number and type of branches that were undetected by the BPU. (Count)
system.node0.cpus3.bac.noHistByType::CallDirect,0,Number and type of branches that were undetected by the BPU. (Count)
system.node0.cpus3.bac.noHistByType::CallIndirect,0,Number and type of branches that were undetected by the BPU. (Count)
system.node0.cpus3.bac.noHistByType::DirectCond,0,Number and type of branches that were undetected by the BPU. (Count)
system.node0.cpus3.bac.noHistByType::DirectUncond,0,Number and type of branches that were undetected by the BPU. (Count)
system.node0.cpus3.bac.noHistByType::IndirectCond,0,Number and type of branches that were undetected by the BPU. (Count)
system.node0.cpus3.bac.noHistByType::IndirectUncond,0,Number and type of branches that were undetected by the BPU. (Count)
system.node0.cpus3.bac.noHistByType::total,0,Number and type of branches that were undetected by the BPU. (Count)
system.node0.cpus3.bac.typeMissmatch,0,Number branches where the branch type miss match (Count)
system.node0.cpus3.bac.multiBranchInst,0,Number branches because its not the last branch. (Count)
system.node0.cpus3.bac.ftSizeDist::samples,0,Number of bytes per fetch target (Count)
system.node0.cpus3.bac.ftSizeDist::mean,nan,Number of bytes per fetch target (Count)
system.node0.cpus3.bac.ftSizeDist::stdev,nan,Number of bytes per fetch target (Count)
system.node0.cpus3.bac.ftSizeDist::underflows,0,Number of bytes per fetch target (Count)
system.node0.cpus3.bac.ftSizeDist::0-3,0,Number of bytes per fetch target (Count)
system.node0.cpus3.bac.ftSizeDist::4-7,0,Number of bytes per fetch target (Count)
system.node0.cpus3.bac.ftSizeDist::8-11,0,Number of bytes per fetch target (Count)
system.node0.cpus3.bac.ftSizeDist::12-15,0,Number of bytes per fetch target (Count)
system.node0.cpus3.bac.ftSizeDist::16-19,0,Number of bytes per fetch target (Count)
system.node0.cpus3.bac.ftSizeDist::20-23,0,Number of bytes per fetch target (Count)
system.node0.cpus3.bac.ftSizeDist::24-27,0,Number of bytes per fetch target (Count)
system.node0.cpus3.bac.ftSizeDist::28-31,0,Number of bytes per fetch target (Count)
system.node0.cpus3.bac.ftSizeDist::32,0,Number of bytes per fetch target (Count)
system.node0.cpus3.bac.ftSizeDist::overflows,0,Number of bytes per fetch target (Count)
system.node0.cpus3.bac.ftSizeDist::min_value,0,Number of bytes per fetch target (Count)
system.node0.cpus3.bac.ftSizeDist::max_value,0,Number of bytes per fetch target (Count)
system.node0.cpus3.bac.ftSizeDist::total,0,Number of bytes per fetch target (Count)
system.node0.cpus3.bac.ftNumber::samples,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus3.bac.ftNumber::mean,nan,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus3.bac.ftNumber::stdev,nan,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus3.bac.ftNumber::underflows,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus3.bac.ftNumber::0,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus3.bac.ftNumber::1,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus3.bac.ftNumber::2,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus3.bac.ftNumber::3,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus3.bac.ftNumber::4,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus3.bac.ftNumber::overflows,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus3.bac.ftNumber::min_value,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus3.bac.ftNumber::max_value,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus3.bac.ftNumber::total,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus3.branchPred.lookups_0::NoBranch,0,Number of BP lookups (Count)
system.node0.cpus3.branchPred.lookups_0::Return,10089,Number of BP lookups (Count)
system.node0.cpus3.branchPred.lookups_0::CallDirect,9744,Number of BP lookups (Count)
system.node0.cpus3.branchPred.lookups_0::CallIndirect,738,Number of BP lookups (Count)
system.node0.cpus3.branchPred.lookups_0::DirectCond,441238,Number of BP lookups (Count)
system.node0.cpus3.branchPred.lookups_0::DirectUncond,14919,Number of BP lookups (Count)
system.node0.cpus3.branchPred.lookups_0::IndirectCond,0,Number of BP lookups (Count)
system.node0.cpus3.branchPred.lookups_0::IndirectUncond,5684,Number of BP lookups (Count)
system.node0.cpus3.branchPred.lookups_0::total,482412,Number of BP lookups (Count)
system.node0.cpus3.branchPred.squashes_0::NoBranch,0,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.node0.cpus3.branchPred.squashes_0::Return,2529,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.node0.cpus3.branchPred.squashes_0::CallDirect,2407,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.node0.cpus3.branchPred.squashes_0::CallIndirect,507,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.node0.cpus3.branchPred.squashes_0::DirectCond,44975,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.node0.cpus3.branchPred.squashes_0::DirectUncond,2317,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.node0.cpus3.branchPred.squashes_0::IndirectCond,0,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.node0.cpus3.branchPred.squashes_0::IndirectUncond,1064,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.node0.cpus3.branchPred.squashes_0::total,53799,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.node0.cpus3.branchPred.corrected_0::NoBranch,0,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.node0.cpus3.branchPred.corrected_0::Return,0,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.node0.cpus3.branchPred.corrected_0::CallDirect,282,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.node0.cpus3.branchPred.corrected_0::CallIndirect,435,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.node0.cpus3.branchPred.corrected_0::DirectCond,14745,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.node0.cpus3.branchPred.corrected_0::DirectUncond,175,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.node0.cpus3.branchPred.corrected_0::IndirectCond,0,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.node0.cpus3.branchPred.corrected_0::IndirectUncond,86,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.node0.cpus3.branchPred.corrected_0::total,15723,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.node0.cpus3.branchPred.earlyResteers_0::NoBranch,0,Number of branches that got redirected after decode. (Count)
system.node0.cpus3.branchPred.earlyResteers_0::Return,0,Number of branches that got redirected after decode. (Count)
system.node0.cpus3.branchPred.earlyResteers_0::CallDirect,282,Number of branches that got redirected after decode. (Count)
system.node0.cpus3.branchPred.earlyResteers_0::CallIndirect,0,Number of branches that got redirected after decode. (Count)
system.node0.cpus3.branchPred.earlyResteers_0::DirectCond,1,Number of branches that got redirected after decode. (Count)
system.node0.cpus3.branchPred.earlyResteers_0::DirectUncond,175,Number of branches that got redirected after decode. (Count)
system.node0.cpus3.branchPred.earlyResteers_0::IndirectCond,0,Number of branches that got redirected after decode. (Count)
system.node0.cpus3.branchPred.earlyResteers_0::IndirectUncond,0,Number of branches that got redirected after decode. (Count)
system.node0.cpus3.branchPred.earlyResteers_0::total,458,Number of branches that got redirected after decode. (Count)
system.node0.cpus3.branchPred.committed_0::NoBranch,0,Number of branches finally committed  (Count)
system.node0.cpus3.branchPred.committed_0::Return,7560,Number of branches finally committed  (Count)
system.node0.cpus3.branchPred.committed_0::CallDirect,7337,Number of branches finally committed  (Count)
system.node0.cpus3.branchPred.committed_0::CallIndirect,231,Number of branches finally committed  (Count)
system.node0.cpus3.branchPred.committed_0::DirectCond,396260,Number of branches finally committed  (Count)
system.node0.cpus3.branchPred.committed_0::DirectUncond,12602,Number of branches finally committed  (Count)
system.node0.cpus3.branchPred.committed_0::IndirectCond,0,Number of branches finally committed  (Count)
system.node0.cpus3.branchPred.committed_0::IndirectUncond,4620,Number of branches finally committed  (Count)
system.node0.cpus3.branchPred.committed_0::total,428610,Number of branches finally committed  (Count)
system.node0.cpus3.branchPred.mispredicted_0::NoBranch,0,Number of committed branches that were mispredicted. (Count)
system.node0.cpus3.branchPred.mispredicted_0::Return,0,Number of committed branches that were mispredicted. (Count)
system.node0.cpus3.branchPred.mispredicted_0::CallDirect,169,Number of committed branches that were mispredicted. (Count)
system.node0.cpus3.branchPred.mispredicted_0::CallIndirect,229,Number of committed branches that were mispredicted. (Count)
system.node0.cpus3.branchPred.mispredicted_0::DirectCond,14057,Number of committed branches that were mispredicted. (Count)
system.node0.cpus3.branchPred.mispredicted_0::DirectUncond,101,Number of committed branches that were mispredicted. (Count)
system.node0.cpus3.branchPred.mispredicted_0::IndirectCond,0,Number of committed branches that were mispredicted. (Count)
system.node0.cpus3.branchPred.mispredicted_0::IndirectUncond,64,Number of committed branches that were mispredicted. (Count)
system.node0.cpus3.branchPred.mispredicted_0::total,14620,Number of committed branches that were mispredicted. (Count)
system.node0.cpus3.branchPred.mispredictDueToPredictor_0::NoBranch,0,Number of committed branches that were mispredicted by the predictor. (Count)
system.node0.cpus3.branchPred.mispredictDueToPredictor_0::Return,0,Number of committed branches that were mispredicted by the predictor. (Count)
system.node0.cpus3.branchPred.mispredictDueToPredictor_0::CallDirect,0,Number of committed branches that were mispredicted by the predictor. (Count)
system.node0.cpus3.branchPred.mispredictDueToPredictor_0::CallIndirect,0,Number of committed branches that were mispredicted by the predictor. (Count)
system.node0.cpus3.branchPred.mispredictDueToPredictor_0::DirectCond,13696,Number of committed branches that were mispredicted by the predictor. (Count)
system.node0.cpus3.branchPred.mispredictDueToPredictor_0::DirectUncond,0,Number of committed branches that were mispredicted by the predictor. (Count)
system.node0.cpus3.branchPred.mispredictDueToPredictor_0::IndirectCond,0,Number of committed branches that were mispredicted by the predictor. (Count)
system.node0.cpus3.branchPred.mispredictDueToPredictor_0::IndirectUncond,0,Number of committed branches that were mispredicted by the predictor. (Count)
system.node0.cpus3.branchPred.mispredictDueToPredictor_0::total,13696,Number of committed branches that were mispredicted by the predictor. (Count)
system.node0.cpus3.branchPred.mispredictDueToBTBMiss_0::NoBranch,0,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.node0.cpus3.branchPred.mispredictDueToBTBMiss_0::Return,0,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.node0.cpus3.branchPred.mispredictDueToBTBMiss_0::CallDirect,169,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.node0.cpus3.branchPred.mispredictDueToBTBMiss_0::CallIndirect,229,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.node0.cpus3.branchPred.mispredictDueToBTBMiss_0::DirectCond,361,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.node0.cpus3.branchPred.mispredictDueToBTBMiss_0::DirectUncond,101,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.node0.cpus3.branchPred.mispredictDueToBTBMiss_0::IndirectCond,0,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.node0.cpus3.branchPred.mispredictDueToBTBMiss_0::IndirectUncond,64,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.node0.cpus3.branchPred.mispredictDueToBTBMiss_0::total,924,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.node0.cpus3.branchPred.targetProvider_0::NoTarget,149175,The component providing the target for taken branches (Count)
system.node0.cpus3.branchPred.targetProvider_0::BTB,317690,The component providing the target for taken branches (Count)
system.node0.cpus3.branchPred.targetProvider_0::RAS,10089,The component providing the target for taken branches (Count)
system.node0.cpus3.branchPred.targetProvider_0::Indirect,5458,The component providing the target for taken branches (Count)
system.node0.cpus3.branchPred.targetProvider_0::total,482412,The component providing the target for taken branches (Count)
system.node0.cpus3.branchPred.targetWrong_0::NoBranch,3596,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.node0.cpus3.branchPred.targetWrong_0::Return,11727,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.node0.cpus3.branchPred.targetWrong_0::CallDirect,0,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.node0.cpus3.branchPred.targetWrong_0::CallIndirect,378,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.node0.cpus3.branchPred.targetWrong_0::DirectCond,0,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.node0.cpus3.branchPred.targetWrong_0::DirectUncond,0,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.node0.cpus3.branchPred.targetWrong_0::IndirectCond,0,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.node0.cpus3.branchPred.targetWrong_0::IndirectUncond,0,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.node0.cpus3.branchPred.targetWrong_0::total,15701,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.node0.cpus3.branchPred.condPredicted,441238,Number of conditional branches predicted (Count)
system.node0.cpus3.branchPred.condPredictedTaken,294467,Number of conditional branches predicted as taken (Count)
system.node0.cpus3.branchPred.condIncorrect,14620,Number of conditional branches incorrect (Count)
system.node0.cpus3.branchPred.predTakenBTBMiss,594,Number of branches predicted taken but missed in BTB (Count)
system.node0.cpus3.branchPred.BTBLookups,482412,Number of BTB lookups (Count)
system.node0.cpus3.branchPred.BTBUpdates,3472,Number of BTB updates (Count)
system.node0.cpus3.branchPred.BTBHits,395085,Number of BTB hits (Count)
system.node0.cpus3.branchPred.BTBHitRatio,0.818978,BTB Hit Ratio (Ratio)
system.node0.cpus3.branchPred.BTBMispredicted,890,Number BTB mispredictions. No target found or target wrong (Count)
system.node0.cpus3.branchPred.indirectLookups,6422,Number of indirect predictor lookups. (Count)
system.node0.cpus3.branchPred.indirectHits,5458,Number of indirect target hits. (Count)
system.node0.cpus3.branchPred.indirectMisses,964,Number of indirect misses. (Count)
system.node0.cpus3.branchPred.indirectMispredicted,0,Number of mispredicted indirect branches. (Count)
system.node0.cpus3.branchPred.btb.lookups::NoBranch,0,Number of BTB lookups (Count)
system.node0.cpus3.branchPred.btb.lookups::Return,10089,Number of BTB lookups (Count)
system.node0.cpus3.branchPred.btb.lookups::CallDirect,9744,Number of BTB lookups (Count)
system.node0.cpus3.branchPred.btb.lookups::CallIndirect,738,Number of BTB lookups (Count)
system.node0.cpus3.branchPred.btb.lookups::DirectCond,441238,Number of BTB lookups (Count)
system.node0.cpus3.branchPred.btb.lookups::DirectUncond,14919,Number of BTB lookups (Count)
system.node0.cpus3.branchPred.btb.lookups::IndirectCond,0,Number of BTB lookups (Count)
system.node0.cpus3.branchPred.btb.lookups::IndirectUncond,5684,Number of BTB lookups (Count)
system.node0.cpus3.branchPred.btb.lookups::total,482412,Number of BTB lookups (Count)
system.node0.cpus3.branchPred.btb.misses::NoBranch,0,Number of BTB misses (Count)
system.node0.cpus3.branchPred.btb.misses::Return,10089,Number of BTB misses (Count)
system.node0.cpus3.branchPred.btb.misses::CallDirect,463,Number of BTB misses (Count)
system.node0.cpus3.branchPred.btb.misses::CallIndirect,738,Number of BTB misses (Count)
system.node0.cpus3.branchPred.btb.misses::DirectCond,70102,Number of BTB misses (Count)
system.node0.cpus3.branchPred.btb.misses::DirectUncond,251,Number of BTB misses (Count)
system.node0.cpus3.branchPred.btb.misses::IndirectCond,0,Number of BTB misses (Count)
system.node0.cpus3.branchPred.btb.misses::IndirectUncond,5684,Number of BTB misses (Count)
system.node0.cpus3.branchPred.btb.misses::total,87327,Number of BTB misses (Count)
system.node0.cpus3.branchPred.btb.updates::NoBranch,0,Number of BTB updates (Count)
system.node0.cpus3.branchPred.btb.updates::Return,0,Number of BTB updates (Count)
system.node0.cpus3.branchPred.btb.updates::CallDirect,282,Number of BTB updates (Count)
system.node0.cpus3.branchPred.btb.updates::CallIndirect,0,Number of BTB updates (Count)
system.node0.cpus3.branchPred.btb.updates::DirectCond,3015,Number of BTB updates (Count)
system.node0.cpus3.branchPred.btb.updates::DirectUncond,175,Number of BTB updates (Count)
system.node0.cpus3.branchPred.btb.updates::IndirectCond,0,Number of BTB updates (Count)
system.node0.cpus3.branchPred.btb.updates::IndirectUncond,0,Number of BTB updates (Count)
system.node0.cpus3.branchPred.btb.updates::total,3472,Number of BTB updates (Count)
system.node0.cpus3.branchPred.btb.mispredict::NoBranch,0,Number of BTB mispredictions. No target found or target wrong. (Count)
system.node0.cpus3.branchPred.btb.mispredict::Return,0,Number of BTB mispredictions. No target found or target wrong. (Count)
system.node0.cpus3.branchPred.btb.mispredict::CallDirect,282,Number of BTB mispredictions. No target found or target wrong. (Count)
system.node0.cpus3.branchPred.btb.mispredict::CallIndirect,0,Number of BTB mispredictions. No target found or target wrong. (Count)
system.node0.cpus3.branchPred.btb.mispredict::DirectCond,3015,Number of BTB mispredictions. No target found or target wrong. (Count)
