stat_name,value,description
system.node0.cpus5.issuedInstType_0::SimdFloatCmp,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdFloatCvt,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdFloatDiv,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdFloatMisc,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdFloatMult,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdFloatMultAcc,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdFloatMatMultAcc,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdFloatSqrt,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdReduceAdd,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdReduceAlu,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdReduceCmp,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdFloatReduceAdd,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdFloatReduceCmp,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdAes,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdAesMix,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdSha1Hash,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdSha1Hash2,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdSha256Hash,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdSha256Hash2,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdShaSigma2,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdShaSigma3,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdSha3,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdSm4e,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdCrc,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdPredAlu,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdDotProd,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::Matrix,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::MatrixMov,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::MatrixOP,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::MemRead,22270,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::MemWrite,11759,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::FloatMemRead,189,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::FloatMemWrite,605,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::InstPrefetch,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdUnitStrideLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdUnitStrideStore,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdUnitStrideMaskLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdUnitStrideMaskStore,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdStridedLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdStridedStore,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdIndexedLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdIndexedStore,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdWholeRegisterLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdWholeRegisterStore,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdUnitStrideFaultOnlyFirstLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdUnitStrideSegmentedLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdUnitStrideSegmentedStore,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdUnitStrideSegmentedFaultOnlyFirstLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdStrideSegmentedLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdStrideSegmentedStore,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdExt,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdFloatExt,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdConfig,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdBf16Add,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdBf16Cmp,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdBf16Cvt,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdBf16DotProd,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdBf16MatMultAcc,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdBf16Mult,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::SimdBf16MultAcc,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::Bf16Cvt,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::System,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issuedInstType_0::total,267887,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus5.issueRate,1.149059,Inst issue rate ((Count/Cycle))
system.node0.cpus5.fuBusy,15980,FU busy when requested (Count)
system.node0.cpus5.fuBusyRate,0.059652,FU busy rate (busy events/executed inst) ((Count/Count))
system.node0.cpus5.intInstQueueReads,719726,Number of integer instruction queue reads (Count)
system.node0.cpus5.intInstQueueWrites,292391,Number of integer instruction queue writes (Count)
system.node0.cpus5.intInstQueueWakeupAccesses,263407,Number of integer instruction queue wakeup accesses (Count)
system.node0.cpus5.fpInstQueueReads,3463,Number of floating instruction queue reads (Count)
system.node0.cpus5.fpInstQueueWrites,2028,Number of floating instruction queue writes (Count)
system.node0.cpus5.fpInstQueueWakeupAccesses,1666,Number of floating instruction queue wakeup accesses (Count)
system.node0.cpus5.vecInstQueueReads,0,Number of vector instruction queue reads (Count)
system.node0.cpus5.vecInstQueueWrites,0,Number of vector instruction queue writes (Count)
system.node0.cpus5.vecInstQueueWakeupAccesses,0,Number of vector instruction queue wakeup accesses (Count)
system.node0.cpus5.intAluAccesses,281659,Number of integer alu accesses (Count)
system.node0.cpus5.fpAluAccesses,1747,Number of floating point alu accesses (Count)
system.node0.cpus5.vecAluAccesses,0,Number of vector alu accesses (Count)
system.node0.cpus5.numRecvResp,26770,Number of received responses (Count)
system.node0.cpus5.numRecvRespBytes,179021,Number of received response bytes (Byte)
system.node0.cpus5.recvRespAvgBW,0.77,Average bandwidth of received responses ((Byte/Cycle))
system.node0.cpus5.recvRespAvgSize,6.69,Average packet size per received response ((Byte/Count))
system.node0.cpus5.recvRespAvgRate,0.11,Average rate of received responses per cycle ((Count/Cycle))
system.node0.cpus5.recvRespAvgRetryRate,0.0,Average retry rate per received response ((Count/Count))
system.node0.cpus5.numSendRetryResp,0,Number of retry responses sent (Count)
system.node0.cpus5.numSquashedInsts,2054,Number of squashed instructions skipped in execute (Count)
system.node0.cpus5.numSwp,0,Number of swp insts executed (Count)
system.node0.cpus5.timesIdled,438,Number of times that the entire CPU went into an idle state and unscheduled itself (Count)
system.node0.cpus5.idleCycles,61928,Total number of cycles that the CPU has spent unscheduled due to idling (Cycle)
system.node0.cpus5.MemDepUnit__0.insertedLoads,22962,Number of loads inserted to the mem dependence unit. (Count)
system.node0.cpus5.MemDepUnit__0.insertedStores,12977,Number of stores inserted to the mem dependence unit. (Count)
system.node0.cpus5.MemDepUnit__0.conflictingLoads,5269,Number of conflicting loads. (Count)
system.node0.cpus5.MemDepUnit__0.conflictingStores,798,Number of conflicting stores. (Count)
system.node0.cpus5.MemDepUnit__1.insertedLoads,0,Number of loads inserted to the mem dependence unit. (Count)
system.node0.cpus5.MemDepUnit__1.insertedStores,0,Number of stores inserted to the mem dependence unit. (Count)
system.node0.cpus5.MemDepUnit__1.conflictingLoads,0,Number of conflicting loads. (Count)
system.node0.cpus5.MemDepUnit__1.conflictingStores,0,Number of conflicting stores. (Count)
system.node0.cpus5.MemDepUnit__2.insertedLoads,0,Number of loads inserted to the mem dependence unit. (Count)
system.node0.cpus5.MemDepUnit__2.insertedStores,0,Number of stores inserted to the mem dependence unit. (Count)
system.node0.cpus5.MemDepUnit__2.conflictingLoads,0,Number of conflicting loads. (Count)
system.node0.cpus5.MemDepUnit__2.conflictingStores,0,Number of conflicting stores. (Count)
system.node0.cpus5.MemDepUnit__3.insertedLoads,0,Number of loads inserted to the mem dependence unit. (Count)
system.node0.cpus5.MemDepUnit__3.insertedStores,0,Number of stores inserted to the mem dependence unit. (Count)
system.node0.cpus5.MemDepUnit__3.conflictingLoads,0,Number of conflicting loads. (Count)
system.node0.cpus5.MemDepUnit__3.conflictingStores,0,Number of conflicting stores. (Count)
system.node0.cpus5.bac.fetchTargets,0,Number of fetch targets created  (Count)
system.node0.cpus5.bac.branches,39784,Number of branches that BAC encountered (Count)
system.node0.cpus5.bac.predTakenBranches,16391,Number of branches that BAC predicted taken. (Count)
system.node0.cpus5.bac.branchesNotLastuOp,0,Number of branches that fetch encountered which are not the last uOp within a macrooperation. Jump to itself. (Count)
system.node0.cpus5.bac.branchMisspredict,982,Number of mispredicted branches (Count)
system.node0.cpus5.bac.noBranchMisspredict,81,Number of non-branch instructions mispredicted (Count)
system.node0.cpus5.bac.squashBranchDecode,315,Number of branches squashed from decode (Count)
system.node0.cpus5.bac.squashBranchCommit,667,Number of branches squashed from commit (Count)
system.node0.cpus5.bac.preDecUpdate::NoBranch,0,Number of branches extracted from the predecoder (Count)
system.node0.cpus5.bac.preDecUpdate::Return,0,Number of branches extracted from the predecoder (Count)
system.node0.cpus5.bac.preDecUpdate::CallDirect,0,Number of branches extracted from the predecoder (Count)
system.node0.cpus5.bac.preDecUpdate::CallIndirect,0,Number of branches extracted from the predecoder (Count)
system.node0.cpus5.bac.preDecUpdate::DirectCond,0,Number of branches extracted from the predecoder (Count)
system.node0.cpus5.bac.preDecUpdate::DirectUncond,0,Number of branches extracted from the predecoder (Count)
system.node0.cpus5.bac.preDecUpdate::IndirectCond,0,Number of branches extracted from the predecoder (Count)
system.node0.cpus5.bac.preDecUpdate::IndirectUncond,0,Number of branches extracted from the predecoder (Count)
system.node0.cpus5.bac.preDecUpdate::total,0,Number of branches extracted from the predecoder (Count)
system.node0.cpus5.bac.noHistByType::NoBranch,0,Number and type of branches that were undetected by the BPU. (Count)
system.node0.cpus5.bac.noHistByType::Return,0,Number and type of branches that were undetected by the BPU. (Count)
system.node0.cpus5.bac.noHistByType::CallDirect,0,Number and type of branches that were undetected by the BPU. (Count)
system.node0.cpus5.bac.noHistByType::CallIndirect,0,Number and type of branches that were undetected by the BPU. (Count)
system.node0.cpus5.bac.noHistByType::DirectCond,0,Number and type of branches that were undetected by the BPU. (Count)
system.node0.cpus5.bac.noHistByType::DirectUncond,0,Number and type of branches that were undetected by the BPU. (Count)
system.node0.cpus5.bac.noHistByType::IndirectCond,0,Number and type of branches that were undetected by the BPU. (Count)
system.node0.cpus5.bac.noHistByType::IndirectUncond,0,Number and type of branches that were undetected by the BPU. (Count)
system.node0.cpus5.bac.noHistByType::total,0,Number and type of branches that were undetected by the BPU. (Count)
system.node0.cpus5.bac.typeMissmatch,0,Number branches where the branch type miss match (Count)
system.node0.cpus5.bac.multiBranchInst,0,Number branches because its not the last branch. (Count)
system.node0.cpus5.bac.ftSizeDist::samples,0,Number of bytes per fetch target (Count)
system.node0.cpus5.bac.ftSizeDist::mean,nan,Number of bytes per fetch target (Count)
system.node0.cpus5.bac.ftSizeDist::stdev,nan,Number of bytes per fetch target (Count)
system.node0.cpus5.bac.ftSizeDist::underflows,0,Number of bytes per fetch target (Count)
system.node0.cpus5.bac.ftSizeDist::0-3,0,Number of bytes per fetch target (Count)
system.node0.cpus5.bac.ftSizeDist::4-7,0,Number of bytes per fetch target (Count)
system.node0.cpus5.bac.ftSizeDist::8-11,0,Number of bytes per fetch target (Count)
system.node0.cpus5.bac.ftSizeDist::12-15,0,Number of bytes per fetch target (Count)
system.node0.cpus5.bac.ftSizeDist::16-19,0,Number of bytes per fetch target (Count)
system.node0.cpus5.bac.ftSizeDist::20-23,0,Number of bytes per fetch target (Count)
system.node0.cpus5.bac.ftSizeDist::24-27,0,Number of bytes per fetch target (Count)
system.node0.cpus5.bac.ftSizeDist::28-31,0,Number of bytes per fetch target (Count)
system.node0.cpus5.bac.ftSizeDist::32,0,Number of bytes per fetch target (Count)
system.node0.cpus5.bac.ftSizeDist::overflows,0,Number of bytes per fetch target (Count)
system.node0.cpus5.bac.ftSizeDist::min_value,0,Number of bytes per fetch target (Count)
system.node0.cpus5.bac.ftSizeDist::max_value,0,Number of bytes per fetch target (Count)
system.node0.cpus5.bac.ftSizeDist::total,0,Number of bytes per fetch target (Count)
system.node0.cpus5.bac.ftNumber::samples,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus5.bac.ftNumber::mean,nan,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus5.bac.ftNumber::stdev,nan,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus5.bac.ftNumber::underflows,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus5.bac.ftNumber::0,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus5.bac.ftNumber::1,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus5.bac.ftNumber::2,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus5.bac.ftNumber::3,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus5.bac.ftNumber::4,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus5.bac.ftNumber::overflows,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus5.bac.ftNumber::min_value,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus5.bac.ftNumber::max_value,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus5.bac.ftNumber::total,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus5.branchPred.lookups_0::NoBranch,0,Number of BP lookups (Count)
system.node0.cpus5.branchPred.lookups_0::Return,2796,Number of BP lookups (Count)
system.node0.cpus5.branchPred.lookups_0::CallDirect,2903,Number of BP lookups (Count)
system.node0.cpus5.branchPred.lookups_0::CallIndirect,130,Number of BP lookups (Count)
system.node0.cpus5.branchPred.lookups_0::DirectCond,27546,Number of BP lookups (Count)
system.node0.cpus5.branchPred.lookups_0::DirectUncond,3907,Number of BP lookups (Count)
system.node0.cpus5.branchPred.lookups_0::IndirectCond,0,Number of BP lookups (Count)
system.node0.cpus5.branchPred.lookups_0::IndirectUncond,2502,Number of BP lookups (Count)
system.node0.cpus5.branchPred.lookups_0::total,39784,Number of BP lookups (Count)
system.node0.cpus5.branchPred.squashes_0::NoBranch,0,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.node0.cpus5.branchPred.squashes_0::Return,303,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.node0.cpus5.branchPred.squashes_0::CallDirect,433,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.node0.cpus5.branchPred.squashes_0::CallIndirect,102,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.node0.cpus5.branchPred.squashes_0::DirectCond,2829,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.node0.cpus5.branchPred.squashes_0::DirectUncond,419,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.node0.cpus5.branchPred.squashes_0::IndirectCond,0,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.node0.cpus5.branchPred.squashes_0::IndirectUncond,228,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.node0.cpus5.branchPred.squashes_0::total,4314,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.node0.cpus5.branchPred.corrected_0::NoBranch,0,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.node0.cpus5.branchPred.corrected_0::Return,0,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.node0.cpus5.branchPred.corrected_0::CallDirect,197,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.node0.cpus5.branchPred.corrected_0::CallIndirect,30,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.node0.cpus5.branchPred.corrected_0::DirectCond,597,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.node0.cpus5.branchPred.corrected_0::DirectUncond,118,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.node0.cpus5.branchPred.corrected_0::IndirectCond,0,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.node0.cpus5.branchPred.corrected_0::IndirectUncond,40,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.node0.cpus5.branchPred.corrected_0::total,982,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.node0.cpus5.branchPred.earlyResteers_0::NoBranch,0,Number of branches that got redirected after decode. (Count)
system.node0.cpus5.branchPred.earlyResteers_0::Return,0,Number of branches that got redirected after decode. (Count)
system.node0.cpus5.branchPred.earlyResteers_0::CallDirect,197,Number of branches that got redirected after decode. (Count)
system.node0.cpus5.branchPred.earlyResteers_0::CallIndirect,0,Number of branches that got redirected after decode. (Count)
system.node0.cpus5.branchPred.earlyResteers_0::DirectCond,0,Number of branches that got redirected after decode. (Count)
system.node0.cpus5.branchPred.earlyResteers_0::DirectUncond,118,Number of branches that got redirected after decode. (Count)
system.node0.cpus5.branchPred.earlyResteers_0::IndirectCond,0,Number of branches that got redirected after decode. (Count)
system.node0.cpus5.branchPred.earlyResteers_0::IndirectUncond,0,Number of branches that got redirected after decode. (Count)
system.node0.cpus5.branchPred.earlyResteers_0::total,315,Number of branches that got redirected after decode. (Count)
system.node0.cpus5.branchPred.committed_0::NoBranch,0,Number of branches finally committed  (Count)
system.node0.cpus5.branchPred.committed_0::Return,2493,Number of branches finally committed  (Count)
system.node0.cpus5.branchPred.committed_0::CallDirect,2470,Number of branches finally committed  (Count)
system.node0.cpus5.branchPred.committed_0::CallIndirect,28,Number of branches finally committed  (Count)
system.node0.cpus5.branchPred.committed_0::DirectCond,24717,Number of branches finally committed  (Count)
system.node0.cpus5.branchPred.committed_0::DirectUncond,3488,Number of branches finally committed  (Count)
system.node0.cpus5.branchPred.committed_0::IndirectCond,0,Number of branches finally committed  (Count)
system.node0.cpus5.branchPred.committed_0::IndirectUncond,2274,Number of branches finally committed  (Count)
system.node0.cpus5.branchPred.committed_0::total,35470,Number of branches finally committed  (Count)
system.node0.cpus5.branchPred.mispredicted_0::NoBranch,0,Number of committed branches that were mispredicted. (Count)
system.node0.cpus5.branchPred.mispredicted_0::Return,0,Number of committed branches that were mispredicted. (Count)
system.node0.cpus5.branchPred.mispredicted_0::CallDirect,119,Number of committed branches that were mispredicted. (Count)
system.node0.cpus5.branchPred.mispredicted_0::CallIndirect,28,Number of committed branches that were mispredicted. (Count)
system.node0.cpus5.branchPred.mispredicted_0::DirectCond,549,Number of committed branches that were mispredicted. (Count)
system.node0.cpus5.branchPred.mispredicted_0::DirectUncond,76,Number of committed branches that were mispredicted. (Count)
system.node0.cpus5.branchPred.mispredicted_0::IndirectCond,0,Number of committed branches that were mispredicted. (Count)
system.node0.cpus5.branchPred.mispredicted_0::IndirectUncond,27,Number of committed branches that were mispredicted. (Count)
system.node0.cpus5.branchPred.mispredicted_0::total,799,Number of committed branches that were mispredicted. (Count)
system.node0.cpus5.branchPred.mispredictDueToPredictor_0::NoBranch,0,Number of committed branches that were mispredicted by the predictor. (Count)
system.node0.cpus5.branchPred.mispredictDueToPredictor_0::Return,0,Number of committed branches that were mispredicted by the predictor. (Count)
system.node0.cpus5.branchPred.mispredictDueToPredictor_0::CallDirect,0,Number of committed branches that were mispredicted by the predictor. (Count)
system.node0.cpus5.branchPred.mispredictDueToPredictor_0::CallIndirect,0,Number of committed branches that were mispredicted by the predictor. (Count)
system.node0.cpus5.branchPred.mispredictDueToPredictor_0::DirectCond,295,Number of committed branches that were mispredicted by the predictor. (Count)
system.node0.cpus5.branchPred.mispredictDueToPredictor_0::DirectUncond,0,Number of committed branches that were mispredicted by the predictor. (Count)
system.node0.cpus5.branchPred.mispredictDueToPredictor_0::IndirectCond,0,Number of committed branches that were mispredicted by the predictor. (Count)
system.node0.cpus5.branchPred.mispredictDueToPredictor_0::IndirectUncond,0,Number of committed branches that were mispredicted by the predictor. (Count)
system.node0.cpus5.branchPred.mispredictDueToPredictor_0::total,295,Number of committed branches that were mispredicted by the predictor. (Count)
system.node0.cpus5.branchPred.mispredictDueToBTBMiss_0::NoBranch,0,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.node0.cpus5.branchPred.mispredictDueToBTBMiss_0::Return,0,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.node0.cpus5.branchPred.mispredictDueToBTBMiss_0::CallDirect,119,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.node0.cpus5.branchPred.mispredictDueToBTBMiss_0::CallIndirect,28,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.node0.cpus5.branchPred.mispredictDueToBTBMiss_0::DirectCond,254,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.node0.cpus5.branchPred.mispredictDueToBTBMiss_0::DirectUncond,76,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.node0.cpus5.branchPred.mispredictDueToBTBMiss_0::IndirectCond,0,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.node0.cpus5.branchPred.mispredictDueToBTBMiss_0::IndirectUncond,27,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.node0.cpus5.branchPred.mispredictDueToBTBMiss_0::total,504,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.node0.cpus5.branchPred.targetProvider_0::NoTarget,23393,The component providing the target for taken branches (Count)
system.node0.cpus5.branchPred.targetProvider_0::BTB,11220,The component providing the target for taken branches (Count)
system.node0.cpus5.branchPred.targetProvider_0::RAS,2796,The component providing the target for taken branches (Count)
system.node0.cpus5.branchPred.targetProvider_0::Indirect,2375,The component providing the target for taken branches (Count)
system.node0.cpus5.branchPred.targetProvider_0::total,39784,The component providing the target for taken branches (Count)
system.node0.cpus5.branchPred.targetWrong_0::NoBranch,897,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.node0.cpus5.branchPred.targetWrong_0::Return,61,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.node0.cpus5.branchPred.targetWrong_0::CallDirect,0,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.node0.cpus5.branchPred.targetWrong_0::CallIndirect,2,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.node0.cpus5.branchPred.targetWrong_0::DirectCond,0,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.node0.cpus5.branchPred.targetWrong_0::DirectUncond,0,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.node0.cpus5.branchPred.targetWrong_0::IndirectCond,0,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.node0.cpus5.branchPred.targetWrong_0::IndirectUncond,0,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.node0.cpus5.branchPred.targetWrong_0::total,960,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.node0.cpus5.branchPred.condPredicted,27546,Number of conditional branches predicted (Count)
system.node0.cpus5.branchPred.condPredictedTaken,5381,Number of conditional branches predicted as taken (Count)
system.node0.cpus5.branchPred.condIncorrect,799,Number of conditional branches incorrect (Count)
system.node0.cpus5.branchPred.predTakenBTBMiss,408,Number of branches predicted taken but missed in BTB (Count)
system.node0.cpus5.branchPred.BTBLookups,39784,Number of BTB lookups (Count)
system.node0.cpus5.branchPred.BTBUpdates,847,Number of BTB updates (Count)
system.node0.cpus5.branchPred.BTBHits,14983,Number of BTB hits (Count)
system.node0.cpus5.branchPred.BTBHitRatio,0.376609,BTB Hit Ratio (Ratio)
system.node0.cpus5.branchPred.BTBMispredicted,599,Number BTB mispredictions. No target found or target wrong (Count)
system.node0.cpus5.branchPred.indirectLookups,2632,Number of indirect predictor lookups. (Count)
system.node0.cpus5.branchPred.indirectHits,2375,Number of indirect target hits. (Count)
system.node0.cpus5.branchPred.indirectMisses,257,Number of indirect misses. (Count)
system.node0.cpus5.branchPred.indirectMispredicted,0,Number of mispredicted indirect branches. (Count)
system.node0.cpus5.branchPred.btb.lookups::NoBranch,0,Number of BTB lookups (Count)
system.node0.cpus5.branchPred.btb.lookups::Return,2796,Number of BTB lookups (Count)
system.node0.cpus5.branchPred.btb.lookups::CallDirect,2903,Number of BTB lookups (Count)
system.node0.cpus5.branchPred.btb.lookups::CallIndirect,130,Number of BTB lookups (Count)
system.node0.cpus5.branchPred.btb.lookups::DirectCond,27546,Number of BTB lookups (Count)
