stat_name,value,description
system.cpus0.l2cache.demandMissLatency::cpus00.inst,159434000,number of demand (read+write) miss ticks (Tick)
system.cpus0.l2cache.demandMissLatency::cpus00.data,1761700711,number of demand (read+write) miss ticks (Tick)
system.cpus0.l2cache.demandMissLatency::total,1921134711,number of demand (read+write) miss ticks (Tick)
system.cpus0.l2cache.overallMissLatency::cpus00.inst,159434000,number of overall miss ticks (Tick)
system.cpus0.l2cache.overallMissLatency::cpus00.data,1761700711,number of overall miss ticks (Tick)
system.cpus0.l2cache.overallMissLatency::total,1921134711,number of overall miss ticks (Tick)
system.cpus0.l2cache.demandAccesses::cpus00.inst,2546,number of demand (read+write) accesses (Count)
system.cpus0.l2cache.demandAccesses::cpus00.data,3282059,number of demand (read+write) accesses (Count)
system.cpus0.l2cache.demandAccesses::total,3284605,number of demand (read+write) accesses (Count)
system.cpus0.l2cache.overallAccesses::cpus00.inst,2546,number of overall (read+write) accesses (Count)
system.cpus0.l2cache.overallAccesses::cpus00.data,3282059,number of overall (read+write) accesses (Count)
system.cpus0.l2cache.overallAccesses::total,3284605,number of overall (read+write) accesses (Count)
system.cpus0.l2cache.demandMissRate::cpus00.inst,0.999214,miss rate for demand accesses (Ratio)
system.cpus0.l2cache.demandMissRate::cpus00.data,0.020299,miss rate for demand accesses (Ratio)
system.cpus0.l2cache.demandMissRate::total,0.021057,miss rate for demand accesses (Ratio)
system.cpus0.l2cache.overallMissRate::cpus00.inst,0.999214,miss rate for overall accesses (Ratio)
system.cpus0.l2cache.overallMissRate::cpus00.data,0.020299,miss rate for overall accesses (Ratio)
system.cpus0.l2cache.overallMissRate::total,0.021057,miss rate for overall accesses (Ratio)
system.cpus0.l2cache.demandAvgMissLatency::cpus00.inst,62670.597484,average overall miss latency in ticks ((Tick/Count))
system.cpus0.l2cache.demandAvgMissLatency::cpus00.data,26443.624548,average overall miss latency in ticks ((Tick/Count))
system.cpus0.l2cache.demandAvgMissLatency::total,27776.110909,average overall miss latency in ticks ((Tick/Count))
system.cpus0.l2cache.overallAvgMissLatency::cpus00.inst,62670.597484,average overall miss latency ((Tick/Count))
system.cpus0.l2cache.overallAvgMissLatency::cpus00.data,26443.624548,average overall miss latency ((Tick/Count))
system.cpus0.l2cache.overallAvgMissLatency::total,27776.110909,average overall miss latency ((Tick/Count))
system.cpus0.l2cache.blockedCycles::no_mshrs,0,number of cycles access was blocked (Cycle)
system.cpus0.l2cache.blockedCycles::no_wbuffers,0,number of cycles access was blocked (Cycle)
system.cpus0.l2cache.blockedCycles::no_targets,0,number of cycles access was blocked (Cycle)
system.cpus0.l2cache.blockedCauses::no_mshrs,0,number of times access was blocked (Count)
system.cpus0.l2cache.blockedCauses::no_wbuffers,0,number of times access was blocked (Count)
system.cpus0.l2cache.blockedCauses::no_targets,0,number of times access was blocked (Count)
system.cpus0.l2cache.avgBlocked::no_mshrs,nan,average number of cycles each access was blocked ((Cycle/Count))
system.cpus0.l2cache.avgBlocked::no_wbuffers,nan,average number of cycles each access was blocked ((Cycle/Count))
system.cpus0.l2cache.avgBlocked::no_targets,nan,average number of cycles each access was blocked ((Cycle/Count))
system.cpus0.l2cache.writebacks::writebacks,2,number of writebacks (Count)
system.cpus0.l2cache.writebacks::total,2,number of writebacks (Count)
system.cpus0.l2cache.demandMshrMisses::cpus00.inst,2544,number of demand (read+write) MSHR misses (Count)
system.cpus0.l2cache.demandMshrMisses::cpus00.data,66621,number of demand (read+write) MSHR misses (Count)
system.cpus0.l2cache.demandMshrMisses::total,69165,number of demand (read+write) MSHR misses (Count)
system.cpus0.l2cache.overallMshrMisses::cpus00.inst,2544,number of overall MSHR misses (Count)
system.cpus0.l2cache.overallMshrMisses::cpus00.data,66621,number of overall MSHR misses (Count)
system.cpus0.l2cache.overallMshrMisses::total,69165,number of overall MSHR misses (Count)
system.cpus0.l2cache.demandMshrMissLatency::cpus00.inst,156255250,number of demand (read+write) MSHR miss ticks (Tick)
system.cpus0.l2cache.demandMshrMissLatency::cpus00.data,1678412484,number of demand (read+write) MSHR miss ticks (Tick)
system.cpus0.l2cache.demandMshrMissLatency::total,1834667734,number of demand (read+write) MSHR miss ticks (Tick)
system.cpus0.l2cache.overallMshrMissLatency::cpus00.inst,156255250,number of overall MSHR miss ticks (Tick)
system.cpus0.l2cache.overallMshrMissLatency::cpus00.data,1678412484,number of overall MSHR miss ticks (Tick)
system.cpus0.l2cache.overallMshrMissLatency::total,1834667734,number of overall MSHR miss ticks (Tick)
system.cpus0.l2cache.demandMshrMissRate::cpus00.inst,0.999214,mshr miss ratio for demand accesses (Ratio)
system.cpus0.l2cache.demandMshrMissRate::cpus00.data,0.020299,mshr miss ratio for demand accesses (Ratio)
system.cpus0.l2cache.demandMshrMissRate::total,0.021057,mshr miss ratio for demand accesses (Ratio)
system.cpus0.l2cache.overallMshrMissRate::cpus00.inst,0.999214,mshr miss ratio for overall accesses (Ratio)
system.cpus0.l2cache.overallMshrMissRate::cpus00.data,0.020299,mshr miss ratio for overall accesses (Ratio)
system.cpus0.l2cache.overallMshrMissRate::total,0.021057,mshr miss ratio for overall accesses (Ratio)
system.cpus0.l2cache.demandAvgMshrMissLatency::cpus00.inst,61421.088836,average overall mshr miss latency ((Tick/Count))
system.cpus0.l2cache.demandAvgMshrMissLatency::cpus00.data,25193.44477,average overall mshr miss latency ((Tick/Count))
system.cpus0.l2cache.demandAvgMshrMissLatency::total,26525.955816,average overall mshr miss latency ((Tick/Count))
system.cpus0.l2cache.overallAvgMshrMissLatency::cpus00.inst,61421.088836,average overall mshr miss latency ((Tick/Count))
system.cpus0.l2cache.overallAvgMshrMissLatency::cpus00.data,25193.44477,average overall mshr miss latency ((Tick/Count))
system.cpus0.l2cache.overallAvgMshrMissLatency::total,26525.955816,average overall mshr miss latency ((Tick/Count))
system.cpus0.l2cache.replacements,31,number of replacements (Count)
system.cpus0.l2cache.ReadExReq.hits::cpus00.data,18896,number of ReadExReq hits (Count)
system.cpus0.l2cache.ReadExReq.hits::total,18896,number of ReadExReq hits (Count)
system.cpus0.l2cache.ReadExReq.misses::cpus00.data,21789,number of ReadExReq misses (Count)
system.cpus0.l2cache.ReadExReq.misses::total,21789,number of ReadExReq misses (Count)
system.cpus0.l2cache.ReadExReq.missLatency::cpus00.data,1064214000,number of ReadExReq miss ticks (Tick)
system.cpus0.l2cache.ReadExReq.missLatency::total,1064214000,number of ReadExReq miss ticks (Tick)
system.cpus0.l2cache.ReadExReq.accesses::cpus00.data,40685,number of ReadExReq accesses(hits+misses) (Count)
system.cpus0.l2cache.ReadExReq.accesses::total,40685,number of ReadExReq accesses(hits+misses) (Count)
system.cpus0.l2cache.ReadExReq.missRate::cpus00.data,0.535554,miss rate for ReadExReq accesses (Ratio)
system.cpus0.l2cache.ReadExReq.missRate::total,0.535554,miss rate for ReadExReq accesses (Ratio)
system.cpus0.l2cache.ReadExReq.avgMissLatency::cpus00.data,48841.800909,average ReadExReq miss latency ((Tick/Count))
system.cpus0.l2cache.ReadExReq.avgMissLatency::total,48841.800909,average ReadExReq miss latency ((Tick/Count))
system.cpus0.l2cache.ReadExReq.mshrMisses::cpus00.data,21789,number of ReadExReq MSHR misses (Count)
system.cpus0.l2cache.ReadExReq.mshrMisses::total,21789,number of ReadExReq MSHR misses (Count)
system.cpus0.l2cache.ReadExReq.mshrMissLatency::cpus00.data,1036971500,number of ReadExReq MSHR miss ticks (Tick)
system.cpus0.l2cache.ReadExReq.mshrMissLatency::total,1036971500,number of ReadExReq MSHR miss ticks (Tick)
system.cpus0.l2cache.ReadExReq.mshrMissRate::cpus00.data,0.535554,mshr miss rate for ReadExReq accesses (Ratio)
system.cpus0.l2cache.ReadExReq.mshrMissRate::total,0.535554,mshr miss rate for ReadExReq accesses (Ratio)
system.cpus0.l2cache.ReadExReq.avgMshrMissLatency::cpus00.data,47591.514067,average ReadExReq mshr miss latency ((Tick/Count))
system.cpus0.l2cache.ReadExReq.avgMshrMissLatency::total,47591.514067,average ReadExReq mshr miss latency ((Tick/Count))
system.cpus0.l2cache.ReadSharedReq.hits::cpus00.inst,2,number of ReadSharedReq hits (Count)
system.cpus0.l2cache.ReadSharedReq.hits::cpus00.data,3196542,number of ReadSharedReq hits (Count)
system.cpus0.l2cache.ReadSharedReq.hits::total,3196544,number of ReadSharedReq hits (Count)
system.cpus0.l2cache.ReadSharedReq.misses::cpus00.inst,2544,number of ReadSharedReq misses (Count)
system.cpus0.l2cache.ReadSharedReq.misses::cpus00.data,44832,number of ReadSharedReq misses (Count)
system.cpus0.l2cache.ReadSharedReq.misses::total,47376,number of ReadSharedReq misses (Count)
system.cpus0.l2cache.ReadSharedReq.missLatency::cpus00.inst,159434000,number of ReadSharedReq miss ticks (Tick)
system.cpus0.l2cache.ReadSharedReq.missLatency::cpus00.data,697486711,number of ReadSharedReq miss ticks (Tick)
system.cpus0.l2cache.ReadSharedReq.missLatency::total,856920711,number of ReadSharedReq miss ticks (Tick)
system.cpus0.l2cache.ReadSharedReq.accesses::cpus00.inst,2546,number of ReadSharedReq accesses(hits+misses) (Count)
system.cpus0.l2cache.ReadSharedReq.accesses::cpus00.data,3241374,number of ReadSharedReq accesses(hits+misses) (Count)
system.cpus0.l2cache.ReadSharedReq.accesses::total,3243920,number of ReadSharedReq accesses(hits+misses) (Count)
system.cpus0.l2cache.ReadSharedReq.missRate::cpus00.inst,0.999214,miss rate for ReadSharedReq accesses (Ratio)
system.cpus0.l2cache.ReadSharedReq.missRate::cpus00.data,0.013831,miss rate for ReadSharedReq accesses (Ratio)
system.cpus0.l2cache.ReadSharedReq.missRate::total,0.014605,miss rate for ReadSharedReq accesses (Ratio)
system.cpus0.l2cache.ReadSharedReq.avgMissLatency::cpus00.inst,62670.597484,average ReadSharedReq miss latency ((Tick/Count))
system.cpus0.l2cache.ReadSharedReq.avgMissLatency::cpus00.data,15557.787094,average ReadSharedReq miss latency ((Tick/Count))
system.cpus0.l2cache.ReadSharedReq.avgMissLatency::total,18087.654319,average ReadSharedReq miss latency ((Tick/Count))
system.cpus0.l2cache.ReadSharedReq.mshrMisses::cpus00.inst,2544,number of ReadSharedReq MSHR misses (Count)
system.cpus0.l2cache.ReadSharedReq.mshrMisses::cpus00.data,44832,number of ReadSharedReq MSHR misses (Count)
system.cpus0.l2cache.ReadSharedReq.mshrMisses::total,47376,number of ReadSharedReq MSHR misses (Count)
system.cpus0.l2cache.ReadSharedReq.mshrMissLatency::cpus00.inst,156255250,number of ReadSharedReq MSHR miss ticks (Tick)
system.cpus0.l2cache.ReadSharedReq.mshrMissLatency::cpus00.data,641440984,number of ReadSharedReq MSHR miss ticks (Tick)
system.cpus0.l2cache.ReadSharedReq.mshrMissLatency::total,797696234,number of ReadSharedReq MSHR miss ticks (Tick)
system.cpus0.l2cache.ReadSharedReq.mshrMissRate::cpus00.inst,0.999214,mshr miss rate for ReadSharedReq accesses (Ratio)
system.cpus0.l2cache.ReadSharedReq.mshrMissRate::cpus00.data,0.013831,mshr miss rate for ReadSharedReq accesses (Ratio)
system.cpus0.l2cache.ReadSharedReq.mshrMissRate::total,0.014605,mshr miss rate for ReadSharedReq accesses (Ratio)
system.cpus0.l2cache.ReadSharedReq.avgMshrMissLatency::cpus00.inst,61421.088836,average ReadSharedReq mshr miss latency ((Tick/Count))
system.cpus0.l2cache.ReadSharedReq.avgMshrMissLatency::cpus00.data,14307.65935,average ReadSharedReq mshr miss latency ((Tick/Count))
system.cpus0.l2cache.ReadSharedReq.avgMshrMissLatency::total,16837.559819,average ReadSharedReq mshr miss latency ((Tick/Count))
system.cpus0.l2cache.UpgradeReq.hits::cpus00.data,1,number of UpgradeReq hits (Count)
system.cpus0.l2cache.UpgradeReq.hits::total,1,number of UpgradeReq hits (Count)
system.cpus0.l2cache.UpgradeReq.misses::cpus00.data,42347,number of UpgradeReq misses (Count)
system.cpus0.l2cache.UpgradeReq.misses::total,42347,number of UpgradeReq misses (Count)
system.cpus0.l2cache.UpgradeReq.missLatency::cpus00.data,550051497,number of UpgradeReq miss ticks (Tick)
system.cpus0.l2cache.UpgradeReq.missLatency::total,550051497,number of UpgradeReq miss ticks (Tick)
system.cpus0.l2cache.UpgradeReq.accesses::cpus00.data,42348,number of UpgradeReq accesses(hits+misses) (Count)
system.cpus0.l2cache.UpgradeReq.accesses::total,42348,number of UpgradeReq accesses(hits+misses) (Count)
system.cpus0.l2cache.UpgradeReq.missRate::cpus00.data,0.999976,miss rate for UpgradeReq accesses (Ratio)
system.cpus0.l2cache.UpgradeReq.missRate::total,0.999976,miss rate for UpgradeReq accesses (Ratio)
system.cpus0.l2cache.UpgradeReq.avgMissLatency::cpus00.data,12989.149101,average UpgradeReq miss latency ((Tick/Count))
system.cpus0.l2cache.UpgradeReq.avgMissLatency::total,12989.149101,average UpgradeReq miss latency ((Tick/Count))
system.cpus0.l2cache.UpgradeReq.mshrMisses::cpus00.data,42347,number of UpgradeReq MSHR misses (Count)
system.cpus0.l2cache.UpgradeReq.mshrMisses::total,42347,number of UpgradeReq MSHR misses (Count)
system.cpus0.l2cache.UpgradeReq.mshrMissLatency::cpus00.data,497123493,number of UpgradeReq MSHR miss ticks (Tick)
system.cpus0.l2cache.UpgradeReq.mshrMissLatency::total,497123493,number of UpgradeReq MSHR miss ticks (Tick)
system.cpus0.l2cache.UpgradeReq.mshrMissRate::cpus00.data,0.999976,mshr miss rate for UpgradeReq accesses (Ratio)
system.cpus0.l2cache.UpgradeReq.mshrMissRate::total,0.999976,mshr miss rate for UpgradeReq accesses (Ratio)
system.cpus0.l2cache.UpgradeReq.avgMshrMissLatency::cpus00.data,11739.28479,average UpgradeReq mshr miss latency ((Tick/Count))
system.cpus0.l2cache.UpgradeReq.avgMshrMissLatency::total,11739.28479,average UpgradeReq mshr miss latency ((Tick/Count))
system.cpus0.l2cache.WritebackDirty.hits::writebacks,3223667,number of WritebackDirty hits (Count)
system.cpus0.l2cache.WritebackDirty.hits::total,3223667,number of WritebackDirty hits (Count)
system.cpus0.l2cache.WritebackDirty.accesses::writebacks,3223667,number of WritebackDirty accesses(hits+misses) (Count)
system.cpus0.l2cache.WritebackDirty.accesses::total,3223667,number of WritebackDirty accesses(hits+misses) (Count)
system.cpus0.l2cache.power_state.pwrStateResidencyTicks::UNDEFINED,14519667250,Cumulative time (in ticks) in various power states (Tick)
system.cpus0.l2cache.tags.tagsInUse,21054.636176,Average ticks per tags in use ((Tick/Count))
system.cpus0.l2cache.tags.totalRefs,54316,Total number of references to valid blocks. (Count)
system.cpus0.l2cache.tags.sampledRefs,44558,Sample count of references to valid blocks. (Count)
system.cpus0.l2cache.tags.avgRefs,1.218995,Average number of references to valid blocks. ((Count/Count))
system.cpus0.l2cache.tags.warmupTick,131000,The tick when the warmup percentage was hit. (Tick)
system.cpus0.l2cache.tags.occupancies::cpus00.inst,2128.173862,"Average occupied blocks per tick, per requestor ((Count/Tick))"
system.cpus0.l2cache.tags.occupancies::cpus00.data,18926.462314,"Average occupied blocks per tick, per requestor ((Count/Tick))"
system.cpus0.l2cache.tags.avgOccs::cpus00.inst,0.064947,Average percentage of cache occupancy ((Ratio/Tick))
system.cpus0.l2cache.tags.avgOccs::cpus00.data,0.57759,Average percentage of cache occupancy ((Ratio/Tick))
system.cpus0.l2cache.tags.avgOccs::total,0.642537,Average percentage of cache occupancy ((Ratio/Tick))
system.cpus0.l2cache.tags.occupanciesTaskId::1024,24064,Occupied blocks per task id (Count)
system.cpus0.l2cache.tags.ageTaskId_1024::0,88,"Occupied blocks per task id, per block age (Count)"
system.cpus0.l2cache.tags.ageTaskId_1024::1,451,"Occupied blocks per task id, per block age (Count)"
system.cpus0.l2cache.tags.ageTaskId_1024::3,357,"Occupied blocks per task id, per block age (Count)"
system.cpus0.l2cache.tags.ageTaskId_1024::4,23168,"Occupied blocks per task id, per block age (Count)"
system.cpus0.l2cache.tags.ratioOccsTaskId::1024,0.734375,"Ratio of occupied blocks and all blocks, per task id (Ratio)"
system.cpus0.l2cache.tags.tagAccesses,52565710,Number of tag accesses (Count)
system.cpus0.l2cache.tags.dataAccesses,52565710,Number of data accesses (Count)
system.cpus0.l2cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED,14519667250,Cumulative time (in ticks) in various power states (Tick)
system.cpus0.lsq0.forwLoads,100919,Number of loads that had data forwarded from stores (Count)
system.cpus0.lsq0.squashedLoads,2940880,Number of loads squashed (Count)
system.cpus0.lsq0.ignoredResponses,2153,Number of memory responses ignored because the instruction is squashed (Count)
system.cpus0.lsq0.memOrderViolation,1600,Number of memory ordering violations (Count)
system.cpus0.lsq0.squashedStores,271182,Number of stores squashed (Count)
system.cpus0.lsq0.rescheduledLoads,1684,Number of loads that were rescheduled (Count)
system.cpus0.lsq0.blockedByCache,34245,Number of times an access to memory failed due to the cache being blocked (Count)
system.cpus0.lsq0.loadToUse::samples,56242698,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::mean,4.3974,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::stdev,4.530301,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::0-9,49466028,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::10-19,6661804,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::20-29,14488,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::30-39,29082,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::40-49,10472,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::50-59,16394,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::60-69,5652,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::70-79,11656,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::80-89,6597,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::90-99,7826,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::100-109,2145,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::110-119,2972,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::120-129,38,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::130-139,1237,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::140-149,27,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::150-159,425,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::160-169,3,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::170-179,59,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::180-189,67,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::190-199,1284,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::200-209,910,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::210-219,2710,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::220-229,81,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::230-239,66,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::240-249,34,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::250-259,87,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::260-269,187,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::270-279,64,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::280-289,14,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::290-299,9,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::overflows,280,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::min_value,2,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::max_value,1363,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.loadToUse::total,56242698,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpus0.lsq0.addedLoadsAndStores,62200073,Number of loads and stores written to the Load Store Queue (Count)
system.cpus0.lsq0.lqAvgOccupancy,0.51,Average LQ Occupancy (UsedSlots/TotalSlots) (Ratio)
system.cpus0.lsq0.sqAvgOccupancy,0.15,Average SQ Occupancy (UsedSlots/TotalSlots) (Ratio)
system.cpus0.mmu.dtb.rdAccesses,57639219,TLB accesses on read requests (Count)
system.cpus0.mmu.dtb.wrAccesses,2824081,TLB accesses on write requests (Count)
system.cpus0.mmu.dtb.exAccesses,0,TLB accesses on execute (instr) requests (Count)
system.cpus0.mmu.dtb.rdMisses,58869,TLB misses on read requests (Count)
system.cpus0.mmu.dtb.wrMisses,6520,TLB misses on write requests (Count)
system.cpus0.mmu.dtb.exMisses,0,TLB misses on execute (instr) requests (Count)
system.cpus0.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED,14519667250,Cumulative time (in ticks) in various power states (Tick)
system.cpus0.mmu.itb.rdAccesses,0,TLB accesses on read requests (Count)
system.cpus0.mmu.itb.wrAccesses,0,TLB accesses on write requests (Count)
system.cpus0.mmu.itb.exAccesses,3691834,TLB accesses on execute (instr) requests (Count)
system.cpus0.mmu.itb.rdMisses,0,TLB misses on read requests (Count)
system.cpus0.mmu.itb.wrMisses,0,TLB misses on write requests (Count)
system.cpus0.mmu.itb.exMisses,586,TLB misses on execute (instr) requests (Count)
system.cpus0.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED,14519667250,Cumulative time (in ticks) in various power states (Tick)
system.cpus0.power_state.pwrStateResidencyTicks::ON,14519667250,Cumulative time (in ticks) in various power states (Tick)
system.cpus0.rename.status::Running,41282499,Number of cycles rename is running (Cycle)
system.cpus0.rename.status::Idle,4686580,Number of cycles rename is idle (Cycle)
system.cpus0.rename.status::Squashing,454290,Number of cycles rename is squashing (Cycle)
system.cpus0.rename.status::Blocked,1133775,Number of cycles rename is blocking (Cycle)
system.cpus0.rename.status::Unblocking,10201875,Number of cycles rename is unblocking (Cycle)
system.cpus0.rename.status::SerializeStall,2307,Number of cycles rename stalled for serializing inst (Cycle)
system.cpus0.rename.renamedInsts,314003147,Number of instructions processed by rename (Count)
system.cpus0.rename.ROBFullEvents,45217,Number of times rename has blocked due to ROB full (Count)
system.cpus0.rename.IQFullEvents,1258348,Number of times rename has blocked due to IQ full (Count)
system.cpus0.rename.LQFullEvents,1550544,Number of times rename has blocked due to LQ full (Count)
system.cpus0.rename.SQFullEvents,5762455,Number of times rename has blocked due to SQ full (Count)
system.cpus0.rename.renamedOperands,618535187,Number of destination operands rename has renamed (Count)
system.cpus0.rename.lookups,1050137986,Number of register rename lookups that rename has made (Count)
system.cpus0.rename.intLookups,336867640,Number of integer rename lookups (Count)
system.cpus0.rename.fpLookups,118137446,Number of floating rename lookups (Count)
system.cpus0.rename.committedMaps,575946306,Number of HB maps that are committed (Count)
system.cpus0.rename.undoneMaps,42588872,Number of HB maps that are undone due to squashing (Count)
system.cpus0.rename.serializing,80,count of serializing insts renamed (Count)
system.cpus0.rename.tempSerializing,79,count of temporary serializing insts renamed (Count)
system.cpus0.rename.skidInsts,19315818,count of insts added to the skid buffer (Count)
system.cpus0.rename.intReturned,147828608,count of registers freed and written back to integer free list (Count)
system.cpus0.rename.fpReturned,90031721,count of registers freed and written back to floating point free list (Count)
system.cpus0.rob.reads,335036974,The number of ROB reads (Count)
system.cpus0.rob.writes,617416855,The number of ROB writes (Count)
system.cpus0.thread_0.numInsts,167197077,Number of Instructions committed (Count)
system.cpus0.thread_0.numOps,292256263,Number of Ops committed (Count)
system.cpus0.thread_0.numMemRefs,58988011,Number of Memory References (Count)
system.cpus0.workload.numSyscalls,1369,Number of system calls (Count)
system.cpus1.numCycles,57250497,Number of cpu cycles simulated (Cycle)
system.cpus1.cpi,0.343273,CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpus1.ipc,2.913136,IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpus1.numWorkItemsStarted,0,Number of work items this cpu started (Count)
system.cpus1.numWorkItemsCompleted,0,Number of work items this cpu completed (Count)
system.cpus1.instsAdded,308184431,Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpus1.nonSpecInstsAdded,9588,Number of non-speculative instructions added to the IQ (Count)
system.cpus1.instsIssued,301644792,Number of instructions issued (Count)
system.cpus1.squashedInstsIssued,482683,Number of squashed instructions issued (Count)
system.cpus1.squashedInstsExamined,16659047,Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpus1.squashedOperandsExamined,33759419,Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpus1.squashedNonSpecRemoved,441,Number of squashed non-spec instructions that were removed (Count)
system.cpus1.numIssuedDist::samples,57212868,Number of insts issued each cycle (Count)
system.cpus1.numIssuedDist::mean,5.272324,Number of insts issued each cycle (Count)
system.cpus1.numIssuedDist::stdev,2.566099,Number of insts issued each cycle (Count)
system.cpus1.numIssuedDist::underflows,0,Number of insts issued each cycle (Count)
system.cpus1.numIssuedDist::0,7431797,Number of insts issued each cycle (Count)
system.cpus1.numIssuedDist::1,1277615,Number of insts issued each cycle (Count)
system.cpus1.numIssuedDist::2,780045,Number of insts issued each cycle (Count)
system.cpus1.numIssuedDist::3,1374626,Number of insts issued each cycle (Count)
system.cpus1.numIssuedDist::4,4518287,Number of insts issued each cycle (Count)
system.cpus1.numIssuedDist::5,7981310,Number of insts issued each cycle (Count)
system.cpus1.numIssuedDist::6,11757584,Number of insts issued each cycle (Count)
system.cpus1.numIssuedDist::7,10574825,Number of insts issued each cycle (Count)
system.cpus1.numIssuedDist::8,11516779,Number of insts issued each cycle (Count)
system.cpus1.numIssuedDist::overflows,0,Number of insts issued each cycle (Count)
system.cpus1.numIssuedDist::min_value,0,Number of insts issued each cycle (Count)
system.cpus1.numIssuedDist::max_value,8,Number of insts issued each cycle (Count)
system.cpus1.numIssuedDist::total,57212868,Number of insts issued each cycle (Count)
system.cpus1.statFuBusy::No_OpClass,0,attempts to use FU when none available (Count)
system.cpus1.statFuBusy::IntAlu,4194562,attempts to use FU when none available (Count)
system.cpus1.statFuBusy::IntMult,0,attempts to use FU when none available (Count)
system.cpus1.statFuBusy::IntDiv,0,attempts to use FU when none available (Count)
system.cpus1.statFuBusy::FloatAdd,0,attempts to use FU when none available (Count)
system.cpus1.statFuBusy::FloatCmp,0,attempts to use FU when none available (Count)
system.cpus1.statFuBusy::FloatCvt,0,attempts to use FU when none available (Count)
system.cpus1.statFuBusy::FloatMult,0,attempts to use FU when none available (Count)
system.cpus1.statFuBusy::FloatMultAcc,0,attempts to use FU when none available (Count)
system.cpus1.statFuBusy::FloatDiv,0,attempts to use FU when none available (Count)
system.cpus1.statFuBusy::FloatMisc,0,attempts to use FU when none available (Count)
system.cpus1.statFuBusy::FloatSqrt,0,attempts to use FU when none available (Count)
system.cpus1.statFuBusy::SimdAdd,1,attempts to use FU when none available (Count)
