stat_name,value,description
system.node0.cpus3.dcache.tags.tagsInUse,946.671845,Average ticks per tags in use ((Tick/Count))
system.node0.cpus3.dcache.tags.totalRefs,0,Total number of references to valid blocks. (Count)
system.node0.cpus3.dcache.tags.sampledRefs,0,Sample count of references to valid blocks. (Count)
system.node0.cpus3.dcache.tags.avgRefs,nan,Average number of references to valid blocks. ((Count/Count))
system.node0.cpus3.dcache.tags.warmupTick,169500,The tick when the warmup percentage was hit. (Tick)
system.node0.cpus3.dcache.tags.occupancies::node0.cpus3.data,946.671845,"Average occupied blocks per tick, per requestor ((Count/Tick))"
system.node0.cpus3.dcache.tags.avgOccs::node0.cpus3.data,0.231121,Average percentage of cache occupancy ((Ratio/Tick))
system.node0.cpus3.dcache.tags.avgOccs::total,0.231121,Average percentage of cache occupancy ((Ratio/Tick))
system.node0.cpus3.dcache.tags.occupanciesTaskId::1024,951,Occupied blocks per task id (Count)
system.node0.cpus3.dcache.tags.ageTaskId_1024::4,951,"Occupied blocks per task id, per block age (Count)"
system.node0.cpus3.dcache.tags.ratioOccsTaskId::1024,0.232178,"Ratio of occupied blocks and all blocks, per task id (Ratio)"
system.node0.cpus3.dcache.tags.tagAccesses,215807,Number of tag accesses (Count)
system.node0.cpus3.dcache.tags.dataAccesses,215807,Number of data accesses (Count)
system.node0.cpus3.dcache.tags.power_state.pwrStateResidencyTicks::UNDEFINED,20861252250,Cumulative time (in ticks) in various power states (Tick)
system.node0.cpus3.decode.status::Running,39410,Number of cycles decode is running (Cycle)
system.node0.cpus3.decode.status::Idle,41729,Number of cycles decode is idle (Cycle)
system.node0.cpus3.decode.status::Squashing,775,Number of cycles decode is squashing (Cycle)
system.node0.cpus3.decode.status::Blocked,348744,Number of cycles decode is blocking (Cycle)
system.node0.cpus3.decode.status::Unblocking,3245,Number of cycles decode is unblocking (Cycle)
system.node0.cpus3.decode.branchResolved,11407,Number of times decode resolved a branch (Count)
system.node0.cpus3.decode.branchMispred,337,Number of times decode detected a branch misprediction (Count)
system.node0.cpus3.decode.decodedInsts,282341,Number of instructions handled by decode (Count)
system.node0.cpus3.decode.squashedInsts,1745,Number of squashed instructions handled by decode (Count)
system.node0.cpus3.executeStats0.numInsts,267559,Number of executed instructions (Count)
system.node0.cpus3.executeStats0.numNop,0,Number of nop insts executed (Count)
system.node0.cpus3.executeStats0.numBranches,36718,Number of branches executed (Count)
system.node0.cpus3.executeStats0.numLoadInsts,22609,Number of load instructions executed (Count)
system.node0.cpus3.executeStats0.numStoreInsts,12270,Number of stores executed (Count)
system.node0.cpus3.executeStats0.instRate,0.412166,Inst execution rate ((Count/Cycle))
system.node0.cpus3.executeStats0.numCCRegReads,153229,Number of times the CC registers were read (Count)
system.node0.cpus3.executeStats0.numCCRegWrites,89505,Number of times the CC registers were written (Count)
system.node0.cpus3.executeStats0.numFpAluAccesses,1693,Number of float alu accesses (Count)
system.node0.cpus3.executeStats0.numFpRegReads,1936,Number of times the floating registers were read (Count)
system.node0.cpus3.executeStats0.numFpRegWrites,1015,Number of times the floating registers were written (Count)
system.node0.cpus3.executeStats0.numIntAluAccesses,265708,Number of integer alu accesses (Count)
system.node0.cpus3.executeStats0.numIntRegReads,296247,Number of times the integer registers were read (Count)
system.node0.cpus3.executeStats0.numIntRegWrites,189903,Number of times the integer registers were written (Count)
system.node0.cpus3.executeStats0.numMemRefs,34879,Number of memory refs (Count)
system.node0.cpus3.executeStats0.numMiscRegReads,107060,Number of times the Misc registers were read (Count)
system.node0.cpus3.executeStats0.numVecAluAccesses,0,Number of vector alu accesses (Count)
system.node0.cpus3.executeStats0.numDiscardedOps,0,Number of ops (including micro ops) which were discarded before commit (Count)
system.node0.cpus3.fetch.status::running,387261,Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.node0.cpus3.fetch.status::squashing,2180,Number of cycles fetch has spent squashing (Cycle)
system.node0.cpus3.fetch.status::trapPending,515,Number of cycles fetch is waiting for a trap to be processed (Cycle)
system.node0.cpus3.fetch.status::icacheWaitResponse,44954,Number of cycles fetch is waiting for the Icache to respond (Cycle)
system.node0.cpus3.fetch.status::icacheWaitRetry,36,Number of cycles fetch is waiting for the Icache to retry (Cycle)
system.node0.cpus3.fetch.predictedBranches,17247,Number of branches that fetch has predicted taken (Count)
system.node0.cpus3.fetch.miscStallCycles,47,"Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)"
system.node0.cpus3.fetch.cacheLines,25988,Number of cache lines fetched (Count)
system.node0.cpus3.fetch.icacheSquashes,434,Number of outstanding Icache misses that were squashed (Count)
system.node0.cpus3.fetch.nisnDist::samples,433903,Number of instructions fetched each cycle (Total) (Count)
system.node0.cpus3.fetch.nisnDist::mean,0.66932,Number of instructions fetched each cycle (Total) (Count)
system.node0.cpus3.fetch.nisnDist::stdev,2.070288,Number of instructions fetched each cycle (Total) (Count)
system.node0.cpus3.fetch.nisnDist::underflows,0,Number of instructions fetched each cycle (Total) (Count)
system.node0.cpus3.fetch.nisnDist::0,386989,Number of instructions fetched each cycle (Total) (Count)
system.node0.cpus3.fetch.nisnDist::1,2529,Number of instructions fetched each cycle (Total) (Count)
system.node0.cpus3.fetch.nisnDist::2,2698,Number of instructions fetched each cycle (Total) (Count)
system.node0.cpus3.fetch.nisnDist::3,2020,Number of instructions fetched each cycle (Total) (Count)
system.node0.cpus3.fetch.nisnDist::4,6084,Number of instructions fetched each cycle (Total) (Count)
system.node0.cpus3.fetch.nisnDist::5,2772,Number of instructions fetched each cycle (Total) (Count)
system.node0.cpus3.fetch.nisnDist::6,3907,Number of instructions fetched each cycle (Total) (Count)
system.node0.cpus3.fetch.nisnDist::7,435,Number of instructions fetched each cycle (Total) (Count)
system.node0.cpus3.fetch.nisnDist::8,26469,Number of instructions fetched each cycle (Total) (Count)
system.node0.cpus3.fetch.nisnDist::overflows,0,Number of instructions fetched each cycle (Total) (Count)
system.node0.cpus3.fetch.nisnDist::min_value,0,Number of instructions fetched each cycle (Total) (Count)
system.node0.cpus3.fetch.nisnDist::max_value,8,Number of instructions fetched each cycle (Total) (Count)
system.node0.cpus3.fetch.nisnDist::total,433903,Number of instructions fetched each cycle (Total) (Count)
system.node0.cpus3.fetch.ftNumber::samples,387261,Number of fetch targets processed each cycle (Total) (Count)
system.node0.cpus3.fetch.ftNumber::mean,0,Number of fetch targets processed each cycle (Total) (Count)
system.node0.cpus3.fetch.ftNumber::stdev,0,Number of fetch targets processed each cycle (Total) (Count)
system.node0.cpus3.fetch.ftNumber::underflows,0,Number of fetch targets processed each cycle (Total) (Count)
system.node0.cpus3.fetch.ftNumber::0,387261,Number of fetch targets processed each cycle (Total) (Count)
system.node0.cpus3.fetch.ftNumber::1,0,Number of fetch targets processed each cycle (Total) (Count)
system.node0.cpus3.fetch.ftNumber::2,0,Number of fetch targets processed each cycle (Total) (Count)
system.node0.cpus3.fetch.ftNumber::3,0,Number of fetch targets processed each cycle (Total) (Count)
system.node0.cpus3.fetch.ftNumber::4,0,Number of fetch targets processed each cycle (Total) (Count)
system.node0.cpus3.fetch.ftNumber::overflows,0,Number of fetch targets processed each cycle (Total) (Count)
system.node0.cpus3.fetch.ftNumber::min_value,0,Number of fetch targets processed each cycle (Total) (Count)
system.node0.cpus3.fetch.ftNumber::max_value,0,Number of fetch targets processed each cycle (Total) (Count)
system.node0.cpus3.fetch.ftNumber::total,387261,Number of fetch targets processed each cycle (Total) (Count)
system.node0.cpus3.fetchStats0.numInsts,159232,Number of instructions fetched (thread level) (Count)
system.node0.cpus3.fetchStats0.numOps,0,Number of ops (including micro ops) fetched (thread level) (Count)
system.node0.cpus3.fetchStats0.fetchRate,0.245292,Number of inst fetches per cycle ((Count/Cycle))
system.node0.cpus3.fetchStats0.numBranches,40062,Number of branches fetched (Count)
system.node0.cpus3.fetchStats0.branchRate,0.061714,Number of branch fetches per cycle (Ratio)
system.node0.cpus3.fetchStats0.icacheStallCycles,44954,ICache total stall cycles (Cycle)
system.node0.cpus3.fetchStats0.numFetchSuspends,0,Number of times Execute suspended instruction fetching (Count)
system.node0.cpus3.ftq.inserts,0,The number of FTQ insertions (Count)
system.node0.cpus3.ftq.removals,0,The number of FTQ removals. Not including squashes (Count)
system.node0.cpus3.ftq.squashes,0,The number of FTQ squashes (Count)
system.node0.cpus3.ftq.locks,0,The number of times the FTQ got locked. (Count)
system.node0.cpus3.ftq.occupancy::samples,0,Distribution of the FTQ occupation. (Count)
system.node0.cpus3.ftq.occupancy::mean,nan,Distribution of the FTQ occupation. (Count)
system.node0.cpus3.ftq.occupancy::stdev,nan,Distribution of the FTQ occupation. (Count)
system.node0.cpus3.ftq.occupancy::underflows,0,Distribution of the FTQ occupation. (Count)
system.node0.cpus3.ftq.occupancy::0-3,0,Distribution of the FTQ occupation. (Count)
system.node0.cpus3.ftq.occupancy::4-7,0,Distribution of the FTQ occupation. (Count)
system.node0.cpus3.ftq.occupancy::8,0,Distribution of the FTQ occupation. (Count)
system.node0.cpus3.ftq.occupancy::overflows,0,Distribution of the FTQ occupation. (Count)
system.node0.cpus3.ftq.occupancy::min_value,0,Distribution of the FTQ occupation. (Count)
system.node0.cpus3.ftq.occupancy::max_value,0,Distribution of the FTQ occupation. (Count)
system.node0.cpus3.ftq.occupancy::total,0,Distribution of the FTQ occupation. (Count)
system.node0.cpus3.icache.demandHits::node0.cpus3.inst,25126,number of demand (read+write) hits (Count)
system.node0.cpus3.icache.demandHits::total,25126,number of demand (read+write) hits (Count)
system.node0.cpus3.icache.overallHits::node0.cpus3.inst,25126,number of overall hits (Count)
system.node0.cpus3.icache.overallHits::total,25126,number of overall hits (Count)
system.node0.cpus3.icache.demandMisses::node0.cpus3.inst,862,number of demand (read+write) misses (Count)
system.node0.cpus3.icache.demandMisses::total,862,number of demand (read+write) misses (Count)
system.node0.cpus3.icache.overallMisses::node0.cpus3.inst,862,number of overall misses (Count)
system.node0.cpus3.icache.overallMisses::total,862,number of overall misses (Count)
system.node0.cpus3.icache.demandMissLatency::node0.cpus3.inst,127317500,number of demand (read+write) miss ticks (Tick)
system.node0.cpus3.icache.demandMissLatency::total,127317500,number of demand (read+write) miss ticks (Tick)
system.node0.cpus3.icache.overallMissLatency::node0.cpus3.inst,127317500,number of overall miss ticks (Tick)
system.node0.cpus3.icache.overallMissLatency::total,127317500,number of overall miss ticks (Tick)
system.node0.cpus3.icache.demandAccesses::node0.cpus3.inst,25988,number of demand (read+write) accesses (Count)
system.node0.cpus3.icache.demandAccesses::total,25988,number of demand (read+write) accesses (Count)
system.node0.cpus3.icache.overallAccesses::node0.cpus3.inst,25988,number of overall (read+write) accesses (Count)
system.node0.cpus3.icache.overallAccesses::total,25988,number of overall (read+write) accesses (Count)
system.node0.cpus3.icache.demandMissRate::node0.cpus3.inst,0.033169,miss rate for demand accesses (Ratio)
system.node0.cpus3.icache.demandMissRate::total,0.033169,miss rate for demand accesses (Ratio)
system.node0.cpus3.icache.overallMissRate::node0.cpus3.inst,0.033169,miss rate for overall accesses (Ratio)
system.node0.cpus3.icache.overallMissRate::total,0.033169,miss rate for overall accesses (Ratio)
system.node0.cpus3.icache.demandAvgMissLatency::node0.cpus3.inst,147700.116009,average overall miss latency in ticks ((Tick/Count))
system.node0.cpus3.icache.demandAvgMissLatency::total,147700.116009,average overall miss latency in ticks ((Tick/Count))
system.node0.cpus3.icache.overallAvgMissLatency::node0.cpus3.inst,147700.116009,average overall miss latency ((Tick/Count))
system.node0.cpus3.icache.overallAvgMissLatency::total,147700.116009,average overall miss latency ((Tick/Count))
system.node0.cpus3.icache.blockedCycles::no_mshrs,3519,number of cycles access was blocked (Cycle)
system.node0.cpus3.icache.blockedCycles::no_wbuffers,0,number of cycles access was blocked (Cycle)
system.node0.cpus3.icache.blockedCycles::no_targets,0,number of cycles access was blocked (Cycle)
system.node0.cpus3.icache.blockedCauses::no_mshrs,7,number of times access was blocked (Count)
system.node0.cpus3.icache.blockedCauses::no_wbuffers,0,number of times access was blocked (Count)
system.node0.cpus3.icache.blockedCauses::no_targets,0,number of times access was blocked (Count)
system.node0.cpus3.icache.avgBlocked::no_mshrs,502.714286,average number of cycles each access was blocked ((Cycle/Count))
system.node0.cpus3.icache.avgBlocked::no_wbuffers,nan,average number of cycles each access was blocked ((Cycle/Count))
system.node0.cpus3.icache.avgBlocked::no_targets,nan,average number of cycles each access was blocked ((Cycle/Count))
system.node0.cpus3.icache.demandMshrHits::node0.cpus3.inst,246,number of demand (read+write) MSHR hits (Count)
system.node0.cpus3.icache.demandMshrHits::total,246,number of demand (read+write) MSHR hits (Count)
system.node0.cpus3.icache.overallMshrHits::node0.cpus3.inst,246,number of overall MSHR hits (Count)
system.node0.cpus3.icache.overallMshrHits::total,246,number of overall MSHR hits (Count)
system.node0.cpus3.icache.demandMshrMisses::node0.cpus3.inst,616,number of demand (read+write) MSHR misses (Count)
system.node0.cpus3.icache.demandMshrMisses::total,616,number of demand (read+write) MSHR misses (Count)
system.node0.cpus3.icache.overallMshrMisses::node0.cpus3.inst,616,number of overall MSHR misses (Count)
system.node0.cpus3.icache.overallMshrMisses::total,616,number of overall MSHR misses (Count)
system.node0.cpus3.icache.demandMshrMissLatency::node0.cpus3.inst,91608750,number of demand (read+write) MSHR miss ticks (Tick)
system.node0.cpus3.icache.demandMshrMissLatency::total,91608750,number of demand (read+write) MSHR miss ticks (Tick)
system.node0.cpus3.icache.overallMshrMissLatency::node0.cpus3.inst,91608750,number of overall MSHR miss ticks (Tick)
system.node0.cpus3.icache.overallMshrMissLatency::total,91608750,number of overall MSHR miss ticks (Tick)
system.node0.cpus3.icache.demandMshrMissRate::node0.cpus3.inst,0.023703,mshr miss ratio for demand accesses (Ratio)
system.node0.cpus3.icache.demandMshrMissRate::total,0.023703,mshr miss ratio for demand accesses (Ratio)
system.node0.cpus3.icache.overallMshrMissRate::node0.cpus3.inst,0.023703,mshr miss ratio for overall accesses (Ratio)
system.node0.cpus3.icache.overallMshrMissRate::total,0.023703,mshr miss ratio for overall accesses (Ratio)
system.node0.cpus3.icache.demandAvgMshrMissLatency::node0.cpus3.inst,148715.503247,average overall mshr miss latency ((Tick/Count))
system.node0.cpus3.icache.demandAvgMshrMissLatency::total,148715.503247,average overall mshr miss latency ((Tick/Count))
system.node0.cpus3.icache.overallAvgMshrMissLatency::node0.cpus3.inst,148715.503247,average overall mshr miss latency ((Tick/Count))
system.node0.cpus3.icache.overallAvgMshrMissLatency::total,148715.503247,average overall mshr miss latency ((Tick/Count))
system.node0.cpus3.icache.replacements,0,number of replacements (Count)
system.node0.cpus3.icache.ReadReq.hits::node0.cpus3.inst,25126,number of ReadReq hits (Count)
system.node0.cpus3.icache.ReadReq.hits::total,25126,number of ReadReq hits (Count)
system.node0.cpus3.icache.ReadReq.misses::node0.cpus3.inst,862,number of ReadReq misses (Count)
system.node0.cpus3.icache.ReadReq.misses::total,862,number of ReadReq misses (Count)
system.node0.cpus3.icache.ReadReq.missLatency::node0.cpus3.inst,127317500,number of ReadReq miss ticks (Tick)
system.node0.cpus3.icache.ReadReq.missLatency::total,127317500,number of ReadReq miss ticks (Tick)
system.node0.cpus3.icache.ReadReq.accesses::node0.cpus3.inst,25988,number of ReadReq accesses(hits+misses) (Count)
system.node0.cpus3.icache.ReadReq.accesses::total,25988,number of ReadReq accesses(hits+misses) (Count)
system.node0.cpus3.icache.ReadReq.missRate::node0.cpus3.inst,0.033169,miss rate for ReadReq accesses (Ratio)
system.node0.cpus3.icache.ReadReq.missRate::total,0.033169,miss rate for ReadReq accesses (Ratio)
system.node0.cpus3.icache.ReadReq.avgMissLatency::node0.cpus3.inst,147700.116009,average ReadReq miss latency ((Tick/Count))
system.node0.cpus3.icache.ReadReq.avgMissLatency::total,147700.116009,average ReadReq miss latency ((Tick/Count))
system.node0.cpus3.icache.ReadReq.mshrHits::node0.cpus3.inst,246,number of ReadReq MSHR hits (Count)
system.node0.cpus3.icache.ReadReq.mshrHits::total,246,number of ReadReq MSHR hits (Count)
system.node0.cpus3.icache.ReadReq.mshrMisses::node0.cpus3.inst,616,number of ReadReq MSHR misses (Count)
system.node0.cpus3.icache.ReadReq.mshrMisses::total,616,number of ReadReq MSHR misses (Count)
system.node0.cpus3.icache.ReadReq.mshrMissLatency::node0.cpus3.inst,91608750,number of ReadReq MSHR miss ticks (Tick)
system.node0.cpus3.icache.ReadReq.mshrMissLatency::total,91608750,number of ReadReq MSHR miss ticks (Tick)
system.node0.cpus3.icache.ReadReq.mshrMissRate::node0.cpus3.inst,0.023703,mshr miss rate for ReadReq accesses (Ratio)
system.node0.cpus3.icache.ReadReq.mshrMissRate::total,0.023703,mshr miss rate for ReadReq accesses (Ratio)
system.node0.cpus3.icache.ReadReq.avgMshrMissLatency::node0.cpus3.inst,148715.503247,average ReadReq mshr miss latency ((Tick/Count))
system.node0.cpus3.icache.ReadReq.avgMshrMissLatency::total,148715.503247,average ReadReq mshr miss latency ((Tick/Count))
system.node0.cpus3.icache.power_state.pwrStateResidencyTicks::UNDEFINED,20861252250,Cumulative time (in ticks) in various power states (Tick)
system.node0.cpus3.icache.tags.tagsInUse,614.277925,Average ticks per tags in use ((Tick/Count))
system.node0.cpus3.icache.tags.totalRefs,0,Total number of references to valid blocks. (Count)
system.node0.cpus3.icache.tags.sampledRefs,0,Sample count of references to valid blocks. (Count)
system.node0.cpus3.icache.tags.avgRefs,nan,Average number of references to valid blocks. ((Count/Count))
system.node0.cpus3.icache.tags.warmupTick,78500,The tick when the warmup percentage was hit. (Tick)
system.node0.cpus3.icache.tags.occupancies::node0.cpus3.inst,614.277925,"Average occupied blocks per tick, per requestor ((Count/Tick))"
system.node0.cpus3.icache.tags.avgOccs::node0.cpus3.inst,0.14997,Average percentage of cache occupancy ((Ratio/Tick))
system.node0.cpus3.icache.tags.avgOccs::total,0.14997,Average percentage of cache occupancy ((Ratio/Tick))
system.node0.cpus3.icache.tags.occupanciesTaskId::1024,616,Occupied blocks per task id (Count)
system.node0.cpus3.icache.tags.ageTaskId_1024::4,616,"Occupied blocks per task id, per block age (Count)"
system.node0.cpus3.icache.tags.ratioOccsTaskId::1024,0.150391,"Ratio of occupied blocks and all blocks, per task id (Ratio)"
system.node0.cpus3.icache.tags.tagAccesses,208520,Number of tag accesses (Count)
system.node0.cpus3.icache.tags.dataAccesses,208520,Number of data accesses (Count)
system.node0.cpus3.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED,20861252250,Cumulative time (in ticks) in various power states (Tick)
system.node0.cpus3.iew.dispatchStatus::running,422399,Number of cycles dispatch is running (Cycle)
system.node0.cpus3.iew.dispatchStatus::blocked,6954,Number of cycles dispatch is blocked (Cycle)
system.node0.cpus3.iew.dispatchStatus::squashing,775,Number of cycles dispatch is squashing (Cycle)
system.node0.cpus3.iew.dispatchStatus::unblocking,3775,Number of cycles dispatch is unblocking (Cycle)
system.node0.cpus3.iew.dispatchedInsts,274776,Number of instructions dispatched to IQ (Count)
system.node0.cpus3.iew.dispSquashedInsts,2433,Number of squashed instructions skipped by dispatch (Count)
system.node0.cpus3.iew.dispLoadInsts,23180,Number of dispatched load instructions (Count)
system.node0.cpus3.iew.dispStoreInsts,13100,Number of dispatched store instructions (Count)
system.node0.cpus3.iew.dispNonSpecInsts,49,Number of dispatched non-speculative instructions (Count)
system.node0.cpus3.iew.iqFullEvents,21,"Number of times the IQ has become full, causing a stall (Count)"
system.node0.cpus3.iew.lsqFullEvents,3745,"Number of times the LSQ has become full, causing a stall (Count)"
system.node0.cpus3.iew.memOrderViolationEvents,42,Number of memory order violations (Count)
system.node0.cpus3.iew.predictedTakenIncorrect,70,Number of branches that were predicted taken incorrectly (Count)
system.node0.cpus3.iew.predictedNotTakenIncorrect,718,Number of branches that were predicted not taken incorrectly (Count)
system.node0.cpus3.iew.branchMispredicts,788,Number of branch mispredicts detected at execute (Count)
system.node0.cpus3.iew.instsToCommit,266740,Cumulative count of insts sent to commit (Count)
system.node0.cpus3.iew.writebackCount,266536,Cumulative count of insts written-back (Count)
system.node0.cpus3.iew.producerInst,191125,Number of instructions producing a value (Count)
system.node0.cpus3.iew.consumerInst,278685,Number of instructions consuming a value (Count)
system.node0.cpus3.iew.wbRate,0.41059,Insts written-back per cycle ((Count/Cycle))
system.node0.cpus3.iew.wbFanout,0.68581,Average fanout of values written-back ((Count/Count))
system.node0.cpus3.interrupts.clk_domain.clock,4000,Clock period in ticks (Tick)
system.node0.cpus3.l2bus.transDist::ReadResp,1394,Transaction distribution (Count)
system.node0.cpus3.l2bus.transDist::ReadExReq,173,Transaction distribution (Count)
system.node0.cpus3.l2bus.transDist::ReadExResp,173,Transaction distribution (Count)
system.node0.cpus3.l2bus.transDist::ReadSharedReq,1394,Transaction distribution (Count)
system.node0.cpus3.l2bus.pktCount_system.node0.cpus3.icache.mem_side_port::system.node0.cpus3.l2cache.cpu_side_port,1232,Packet count per connected requestor and responder (Count)
system.node0.cpus3.l2bus.pktCount_system.node0.cpus3.dcache.mem_side_port::system.node0.cpus3.l2cache.cpu_side_port,1902,Packet count per connected requestor and responder (Count)
system.node0.cpus3.l2bus.pktCount::total,3134,Packet count per connected requestor and responder (Count)
system.node0.cpus3.l2bus.pktSize_system.node0.cpus3.icache.mem_side_port::system.node0.cpus3.l2cache.cpu_side_port,39424,Cumulative packet size per connected requestor and responder (Byte)
system.node0.cpus3.l2bus.pktSize_system.node0.cpus3.dcache.mem_side_port::system.node0.cpus3.l2cache.cpu_side_port,60864,Cumulative packet size per connected requestor and responder (Byte)
system.node0.cpus3.l2bus.pktSize::total,100288,Cumulative packet size per connected requestor and responder (Byte)
system.node0.cpus3.l2bus.snoops,0,Total snoops (Count)
system.node0.cpus3.l2bus.snoopTraffic,0,Total snoop traffic (Byte)
system.node0.cpus3.l2bus.snoopFanout::samples,1567,Request fanout histogram (Count)
system.node0.cpus3.l2bus.snoopFanout::mean,0.001276,Request fanout histogram (Count)
system.node0.cpus3.l2bus.snoopFanout::stdev,0.035714,Request fanout histogram (Count)
system.node0.cpus3.l2bus.snoopFanout::underflows,0,Request fanout histogram (Count)
system.node0.cpus3.l2bus.snoopFanout::0,1565,Request fanout histogram (Count)
system.node0.cpus3.l2bus.snoopFanout::1,2,Request fanout histogram (Count)
system.node0.cpus3.l2bus.snoopFanout::2,0,Request fanout histogram (Count)
system.node0.cpus3.l2bus.snoopFanout::overflows,0,Request fanout histogram (Count)
system.node0.cpus3.l2bus.snoopFanout::min_value,0,Request fanout histogram (Count)
system.node0.cpus3.l2bus.snoopFanout::max_value,1,Request fanout histogram (Count)
system.node0.cpus3.l2bus.snoopFanout::total,1567,Request fanout histogram (Count)
system.node0.cpus3.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED,20861252250,Cumulative time (in ticks) in various power states (Tick)
system.node0.cpus3.l2bus.reqLayer0.occupancy,391750,Layer occupancy (ticks) (Tick)
system.node0.cpus3.l2bus.reqLayer0.utilization,0.0,Layer utilization (Ratio)
system.node0.cpus3.l2bus.respLayer0.occupancy,462000,Layer occupancy (ticks) (Tick)
system.node0.cpus3.l2bus.respLayer0.utilization,0.0,Layer utilization (Ratio)
system.node0.cpus3.l2bus.respLayer1.occupancy,713250,Layer occupancy (ticks) (Tick)
system.node0.cpus3.l2bus.respLayer1.utilization,0.0,Layer utilization (Ratio)
system.node0.cpus3.l2bus.snoop_filter.totRequests,1567,Total number of requests made to the snoop filter. (Count)
system.node0.cpus3.l2bus.snoop_filter.hitSingleRequests,2,Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.node0.cpus3.l2bus.snoop_filter.hitMultiRequests,0,Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.node0.cpus3.l2bus.snoop_filter.totSnoops,0,Total number of snoops made to the snoop filter. (Count)
system.node0.cpus3.l2bus.snoop_filter.hitSingleSnoops,0,Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.node0.cpus3.l2bus.snoop_filter.hitMultiSnoops,0,Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.node0.cpus3.l2cache.demandHits::node0.cpus3.inst,1,number of demand (read+write) hits (Count)
system.node0.cpus3.l2cache.demandHits::node0.cpus3.data,1,number of demand (read+write) hits (Count)
system.node0.cpus3.l2cache.demandHits::total,2,number of demand (read+write) hits (Count)
system.node0.cpus3.l2cache.overallHits::node0.cpus3.inst,1,number of overall hits (Count)
system.node0.cpus3.l2cache.overallHits::node0.cpus3.data,1,number of overall hits (Count)
system.node0.cpus3.l2cache.overallHits::total,2,number of overall hits (Count)
system.node0.cpus3.l2cache.demandMisses::node0.cpus3.inst,615,number of demand (read+write) misses (Count)
system.node0.cpus3.l2cache.demandMisses::node0.cpus3.data,950,number of demand (read+write) misses (Count)
system.node0.cpus3.l2cache.demandMisses::total,1565,number of demand (read+write) misses (Count)
system.node0.cpus3.l2cache.overallMisses::node0.cpus3.inst,615,number of overall misses (Count)
system.node0.cpus3.l2cache.overallMisses::node0.cpus3.data,950,number of overall misses (Count)
system.node0.cpus3.l2cache.overallMisses::total,1565,number of overall misses (Count)
system.node0.cpus3.l2cache.demandMissLatency::node0.cpus3.inst,91297500,number of demand (read+write) miss ticks (Tick)
system.node0.cpus3.l2cache.demandMissLatency::node0.cpus3.data,127544250,number of demand (read+write) miss ticks (Tick)
system.node0.cpus3.l2cache.demandMissLatency::total,218841750,number of demand (read+write) miss ticks (Tick)
system.node0.cpus3.l2cache.overallMissLatency::node0.cpus3.inst,91297500,number of overall miss ticks (Tick)
system.node0.cpus3.l2cache.overallMissLatency::node0.cpus3.data,127544250,number of overall miss ticks (Tick)
system.node0.cpus3.l2cache.overallMissLatency::total,218841750,number of overall miss ticks (Tick)
system.node0.cpus3.l2cache.demandAccesses::node0.cpus3.inst,616,number of demand (read+write) accesses (Count)
system.node0.cpus3.l2cache.demandAccesses::node0.cpus3.data,951,number of demand (read+write) accesses (Count)
system.node0.cpus3.l2cache.demandAccesses::total,1567,number of demand (read+write) accesses (Count)
system.node0.cpus3.l2cache.overallAccesses::node0.cpus3.inst,616,number of overall (read+write) accesses (Count)
system.node0.cpus3.l2cache.overallAccesses::node0.cpus3.data,951,number of overall (read+write) accesses (Count)
system.node0.cpus3.l2cache.overallAccesses::total,1567,number of overall (read+write) accesses (Count)
system.node0.cpus3.l2cache.demandMissRate::node0.cpus3.inst,0.998377,miss rate for demand accesses (Ratio)
system.node0.cpus3.l2cache.demandMissRate::node0.cpus3.data,0.998948,miss rate for demand accesses (Ratio)
system.node0.cpus3.l2cache.demandMissRate::total,0.998724,miss rate for demand accesses (Ratio)
system.node0.cpus3.l2cache.overallMissRate::node0.cpus3.inst,0.998377,miss rate for overall accesses (Ratio)
system.node0.cpus3.l2cache.overallMissRate::node0.cpus3.data,0.998948,miss rate for overall accesses (Ratio)
system.node0.cpus3.l2cache.overallMissRate::total,0.998724,miss rate for overall accesses (Ratio)
system.node0.cpus3.l2cache.demandAvgMissLatency::node0.cpus3.inst,148451.219512,average overall miss latency in ticks ((Tick/Count))
system.node0.cpus3.l2cache.demandAvgMissLatency::node0.cpus3.data,134257.105263,average overall miss latency in ticks ((Tick/Count))
system.node0.cpus3.l2cache.demandAvgMissLatency::total,139834.984026,average overall miss latency in ticks ((Tick/Count))
system.node0.cpus3.l2cache.overallAvgMissLatency::node0.cpus3.inst,148451.219512,average overall miss latency ((Tick/Count))
system.node0.cpus3.l2cache.overallAvgMissLatency::node0.cpus3.data,134257.105263,average overall miss latency ((Tick/Count))
system.node0.cpus3.l2cache.overallAvgMissLatency::total,139834.984026,average overall miss latency ((Tick/Count))
system.node0.cpus3.l2cache.blockedCycles::no_mshrs,0,number of cycles access was blocked (Cycle)
