stat_name,value,description
system.cpus1.commit.committedInstType_0::SimdBf16Mult,0,Class of committed instruction (Count)
system.cpus1.commit.committedInstType_0::SimdBf16MultAcc,0,Class of committed instruction (Count)
system.cpus1.commit.committedInstType_0::Bf16Cvt,0,Class of committed instruction (Count)
system.cpus1.commit.committedInstType_0::System,0,Class of committed instruction (Count)
system.cpus1.commit.committedInstType_0::total,24270156,Class of committed instruction (Count)
system.cpus1.commit.commitEligibleSamples,2134715,number cycles where commit BW limit reached (Cycle)
system.cpus1.commitStats0.numInsts,13211623,Number of instructions committed (thread level) (Count)
system.cpus1.commitStats0.numOps,24270156,Number of ops (including micro ops) committed (thread level) (Count)
system.cpus1.commitStats0.numInstsNotNOP,13211623,Number of instructions committed excluding NOPs or prefetches (Count)
system.cpus1.commitStats0.numOpsNotNOP,24270156,Number of Ops (including micro ops) Simulated (Count)
system.cpus1.commitStats0.numUserInsts,13211623,Numbrer of instructions committed in user mode (Count)
system.cpus1.commitStats0.numUserOps,24270156,Number of ops committed in user mode (Count)
system.cpus1.commitStats0.ratioUserInsts,1,Ratio of instructions committed in user mode (Ratio)
system.cpus1.commitStats0.ratioUserOps,1,Ratio of ops committed in user mode (Ratio)
system.cpus1.commitStats0.cpi,0.580476,CPI: cycles per instruction (thread level) ((Cycle/Count))
system.cpus1.commitStats0.ipc,1.722724,IPC: instructions per cycle (thread level) ((Count/Cycle))
system.cpus1.commitStats0.numMemRefs,7869836,Number of memory references committed (Count)
system.cpus1.commitStats0.numFpInsts,13798355,Number of float instructions (Count)
system.cpus1.commitStats0.numIntInsts,17009861,Number of integer instructions (Count)
system.cpus1.commitStats0.numLoadInsts,6213427,Number of load instructions (Count)
system.cpus1.commitStats0.numStoreInsts,1656409,Number of store instructions (Count)
system.cpus1.commitStats0.numVecInsts,0,Number of vector instructions (Count)
system.cpus1.commitStats0.committedInstType::No_OpClass,43602,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::IntAlu,10175024,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::IntMult,116881,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::IntDiv,3088,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::FloatAdd,147222,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::FloatCmp,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::FloatCvt,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::FloatMult,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::FloatMultAcc,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::FloatDiv,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::FloatMisc,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::FloatSqrt,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdAdd,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdAddAcc,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdAlu,133148,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdCmp,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdCvt,20,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdMisc,73593,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdMult,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdMultAcc,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdMatMultAcc,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdShift,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdShiftAcc,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdDiv,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdSqrt,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdFloatAdd,4380284,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdFloatAlu,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdFloatCmp,69636,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdFloatCvt,105170,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdFloatDiv,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdFloatMisc,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdFloatMult,1152652,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdFloatMultAcc,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdFloatMatMultAcc,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdFloatSqrt,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdReduceAdd,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdReduceAlu,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdReduceCmp,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdFloatReduceAdd,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdFloatReduceCmp,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdAes,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdAesMix,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdSha1Hash,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdSha1Hash2,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdSha256Hash,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdSha256Hash2,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdShaSigma2,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdShaSigma3,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdSha3,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdSm4e,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdCrc,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdPredAlu,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdDotProd,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::Matrix,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::MatrixMov,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::MatrixOP,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::MemRead,843849,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::MemWrite,162333,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::FloatMemRead,5369578,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::FloatMemWrite,1494076,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::InstPrefetch,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdUnitStrideLoad,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdUnitStrideStore,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdUnitStrideMaskLoad,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdUnitStrideMaskStore,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdStridedLoad,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdStridedStore,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdIndexedLoad,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdIndexedStore,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdWholeRegisterLoad,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdWholeRegisterStore,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdUnitStrideFaultOnlyFirstLoad,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdUnitStrideSegmentedLoad,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdUnitStrideSegmentedStore,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdUnitStrideSegmentedFaultOnlyFirstLoad,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdStrideSegmentedLoad,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdStrideSegmentedStore,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdExt,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdFloatExt,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdConfig,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdBf16Add,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdBf16Cmp,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdBf16Cvt,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdBf16DotProd,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdBf16MatMultAcc,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdBf16Mult,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::SimdBf16MultAcc,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::Bf16Cvt,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::System,0,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedInstType::total,24270156,Class of committed instruction. (Count)
system.cpus1.commitStats0.committedControl::IsControl,1403706,Class of control type instructions committed (Count)
system.cpus1.commitStats0.committedControl::IsDirectControl,1390397,Class of control type instructions committed (Count)
system.cpus1.commitStats0.committedControl::IsIndirectControl,13309,Class of control type instructions committed (Count)
system.cpus1.commitStats0.committedControl::IsCondControl,1365732,Class of control type instructions committed (Count)
system.cpus1.commitStats0.committedControl::IsUncondControl,37974,Class of control type instructions committed (Count)
system.cpus1.commitStats0.committedControl::IsCall,8423,Class of control type instructions committed (Count)
system.cpus1.commitStats0.committedControl::IsReturn,8420,Class of control type instructions committed (Count)
system.cpus1.commitStats0.functionCalls,8423,Number of function calls committed (Count)
system.cpus1.commitStats0.numCallsReturns,16843,Number of function calls and returns committed (Count)
system.cpus1.dcache.demandHits::cpus01.data,7630454,number of demand (read+write) hits (Count)
system.cpus1.dcache.demandHits::total,7630454,number of demand (read+write) hits (Count)
system.cpus1.dcache.overallHits::cpus01.data,7630454,number of overall hits (Count)
system.cpus1.dcache.overallHits::total,7630454,number of overall hits (Count)
system.cpus1.dcache.demandMisses::cpus01.data,386967,number of demand (read+write) misses (Count)
system.cpus1.dcache.demandMisses::total,386967,number of demand (read+write) misses (Count)
system.cpus1.dcache.overallMisses::cpus01.data,386967,number of overall misses (Count)
system.cpus1.dcache.overallMisses::total,386967,number of overall misses (Count)
system.cpus1.dcache.demandMissLatency::cpus01.data,1703722360,number of demand (read+write) miss ticks (Tick)
system.cpus1.dcache.demandMissLatency::total,1703722360,number of demand (read+write) miss ticks (Tick)
system.cpus1.dcache.overallMissLatency::cpus01.data,1703722360,number of overall miss ticks (Tick)
system.cpus1.dcache.overallMissLatency::total,1703722360,number of overall miss ticks (Tick)
system.cpus1.dcache.demandAccesses::cpus01.data,8017421,number of demand (read+write) accesses (Count)
system.cpus1.dcache.demandAccesses::total,8017421,number of demand (read+write) accesses (Count)
system.cpus1.dcache.overallAccesses::cpus01.data,8017421,number of overall (read+write) accesses (Count)
system.cpus1.dcache.overallAccesses::total,8017421,number of overall (read+write) accesses (Count)
system.cpus1.dcache.demandMissRate::cpus01.data,0.048266,miss rate for demand accesses (Ratio)
system.cpus1.dcache.demandMissRate::total,0.048266,miss rate for demand accesses (Ratio)
system.cpus1.dcache.overallMissRate::cpus01.data,0.048266,miss rate for overall accesses (Ratio)
system.cpus1.dcache.overallMissRate::total,0.048266,miss rate for overall accesses (Ratio)
system.cpus1.dcache.demandAvgMissLatency::cpus01.data,4402.758788,average overall miss latency in ticks ((Tick/Count))
system.cpus1.dcache.demandAvgMissLatency::total,4402.758788,average overall miss latency in ticks ((Tick/Count))
system.cpus1.dcache.overallAvgMissLatency::cpus01.data,4402.758788,average overall miss latency ((Tick/Count))
system.cpus1.dcache.overallAvgMissLatency::total,4402.758788,average overall miss latency ((Tick/Count))
system.cpus1.dcache.blockedCycles::no_mshrs,13726,number of cycles access was blocked (Cycle)
system.cpus1.dcache.blockedCycles::no_wbuffers,72,number of cycles access was blocked (Cycle)
system.cpus1.dcache.blockedCycles::no_targets,9641,number of cycles access was blocked (Cycle)
system.cpus1.dcache.blockedCauses::no_mshrs,3941,number of times access was blocked (Count)
system.cpus1.dcache.blockedCauses::no_wbuffers,642,number of times access was blocked (Count)
system.cpus1.dcache.blockedCauses::no_targets,501,number of times access was blocked (Count)
system.cpus1.dcache.avgBlocked::no_mshrs,3.482872,average number of cycles each access was blocked ((Cycle/Count))
system.cpus1.dcache.avgBlocked::no_wbuffers,0.11215,average number of cycles each access was blocked ((Cycle/Count))
system.cpus1.dcache.avgBlocked::no_targets,19.243513,average number of cycles each access was blocked ((Cycle/Count))
system.cpus1.dcache.writebacks::writebacks,140911,number of writebacks (Count)
system.cpus1.dcache.writebacks::total,140911,number of writebacks (Count)
system.cpus1.dcache.demandMshrHits::cpus01.data,225220,number of demand (read+write) MSHR hits (Count)
system.cpus1.dcache.demandMshrHits::total,225220,number of demand (read+write) MSHR hits (Count)
system.cpus1.dcache.overallMshrHits::cpus01.data,225220,number of overall MSHR hits (Count)
system.cpus1.dcache.overallMshrHits::total,225220,number of overall MSHR hits (Count)
system.cpus1.dcache.demandMshrMisses::cpus01.data,161747,number of demand (read+write) MSHR misses (Count)
system.cpus1.dcache.demandMshrMisses::total,161747,number of demand (read+write) MSHR misses (Count)
system.cpus1.dcache.overallMshrMisses::cpus01.data,161747,number of overall MSHR misses (Count)
system.cpus1.dcache.overallMshrMisses::total,161747,number of overall MSHR misses (Count)
system.cpus1.dcache.demandMshrMissLatency::cpus01.data,965955111,number of demand (read+write) MSHR miss ticks (Tick)
system.cpus1.dcache.demandMshrMissLatency::total,965955111,number of demand (read+write) MSHR miss ticks (Tick)
system.cpus1.dcache.overallMshrMissLatency::cpus01.data,965955111,number of overall MSHR miss ticks (Tick)
system.cpus1.dcache.overallMshrMissLatency::total,965955111,number of overall MSHR miss ticks (Tick)
system.cpus1.dcache.demandMshrMissRate::cpus01.data,0.020174,mshr miss ratio for demand accesses (Ratio)
system.cpus1.dcache.demandMshrMissRate::total,0.020174,mshr miss ratio for demand accesses (Ratio)
system.cpus1.dcache.overallMshrMissRate::cpus01.data,0.020174,mshr miss ratio for overall accesses (Ratio)
system.cpus1.dcache.overallMshrMissRate::total,0.020174,mshr miss ratio for overall accesses (Ratio)
system.cpus1.dcache.demandAvgMshrMissLatency::cpus01.data,5972.012532,average overall mshr miss latency ((Tick/Count))
system.cpus1.dcache.demandAvgMshrMissLatency::total,5972.012532,average overall mshr miss latency ((Tick/Count))
system.cpus1.dcache.overallAvgMshrMissLatency::cpus01.data,5972.012532,average overall mshr miss latency ((Tick/Count))
system.cpus1.dcache.overallAvgMshrMissLatency::total,5972.012532,average overall mshr miss latency ((Tick/Count))
system.cpus1.dcache.replacements,145388,number of replacements (Count)
system.cpus1.dcache.LockedRMWReadReq.hits::cpus01.data,158,number of LockedRMWReadReq hits (Count)
system.cpus1.dcache.LockedRMWReadReq.hits::total,158,number of LockedRMWReadReq hits (Count)
system.cpus1.dcache.LockedRMWReadReq.misses::cpus01.data,492,number of LockedRMWReadReq misses (Count)
system.cpus1.dcache.LockedRMWReadReq.misses::total,492,number of LockedRMWReadReq misses (Count)
system.cpus1.dcache.LockedRMWReadReq.missLatency::cpus01.data,4400000,number of LockedRMWReadReq miss ticks (Tick)
system.cpus1.dcache.LockedRMWReadReq.missLatency::total,4400000,number of LockedRMWReadReq miss ticks (Tick)
system.cpus1.dcache.LockedRMWReadReq.accesses::cpus01.data,650,number of LockedRMWReadReq accesses(hits+misses) (Count)
system.cpus1.dcache.LockedRMWReadReq.accesses::total,650,number of LockedRMWReadReq accesses(hits+misses) (Count)
system.cpus1.dcache.LockedRMWReadReq.missRate::cpus01.data,0.756923,miss rate for LockedRMWReadReq accesses (Ratio)
system.cpus1.dcache.LockedRMWReadReq.missRate::total,0.756923,miss rate for LockedRMWReadReq accesses (Ratio)
system.cpus1.dcache.LockedRMWReadReq.avgMissLatency::cpus01.data,8943.089431,average LockedRMWReadReq miss latency ((Tick/Count))
system.cpus1.dcache.LockedRMWReadReq.avgMissLatency::total,8943.089431,average LockedRMWReadReq miss latency ((Tick/Count))
system.cpus1.dcache.LockedRMWReadReq.mshrMisses::cpus01.data,492,number of LockedRMWReadReq MSHR misses (Count)
system.cpus1.dcache.LockedRMWReadReq.mshrMisses::total,492,number of LockedRMWReadReq MSHR misses (Count)
system.cpus1.dcache.LockedRMWReadReq.mshrMissLatency::cpus01.data,9695250,number of LockedRMWReadReq MSHR miss ticks (Tick)
system.cpus1.dcache.LockedRMWReadReq.mshrMissLatency::total,9695250,number of LockedRMWReadReq MSHR miss ticks (Tick)
system.cpus1.dcache.LockedRMWReadReq.mshrMissRate::cpus01.data,0.756923,mshr miss rate for LockedRMWReadReq accesses (Ratio)
system.cpus1.dcache.LockedRMWReadReq.mshrMissRate::total,0.756923,mshr miss rate for LockedRMWReadReq accesses (Ratio)
system.cpus1.dcache.LockedRMWReadReq.avgMshrMissLatency::cpus01.data,19705.792683,average LockedRMWReadReq mshr miss latency ((Tick/Count))
system.cpus1.dcache.LockedRMWReadReq.avgMshrMissLatency::total,19705.792683,average LockedRMWReadReq mshr miss latency ((Tick/Count))
system.cpus1.dcache.LockedRMWWriteReq.hits::cpus01.data,650,number of LockedRMWWriteReq hits (Count)
system.cpus1.dcache.LockedRMWWriteReq.hits::total,650,number of LockedRMWWriteReq hits (Count)
system.cpus1.dcache.LockedRMWWriteReq.accesses::cpus01.data,650,number of LockedRMWWriteReq accesses(hits+misses) (Count)
system.cpus1.dcache.LockedRMWWriteReq.accesses::total,650,number of LockedRMWWriteReq accesses(hits+misses) (Count)
system.cpus1.dcache.ReadReq.hits::cpus01.data,6034052,number of ReadReq hits (Count)
system.cpus1.dcache.ReadReq.hits::total,6034052,number of ReadReq hits (Count)
system.cpus1.dcache.ReadReq.misses::cpus01.data,327320,number of ReadReq misses (Count)
system.cpus1.dcache.ReadReq.misses::total,327320,number of ReadReq misses (Count)
system.cpus1.dcache.ReadReq.missLatency::cpus01.data,1011645000,number of ReadReq miss ticks (Tick)
system.cpus1.dcache.ReadReq.missLatency::total,1011645000,number of ReadReq miss ticks (Tick)
system.cpus1.dcache.ReadReq.accesses::cpus01.data,6361372,number of ReadReq accesses(hits+misses) (Count)
system.cpus1.dcache.ReadReq.accesses::total,6361372,number of ReadReq accesses(hits+misses) (Count)
system.cpus1.dcache.ReadReq.missRate::cpus01.data,0.051454,miss rate for ReadReq accesses (Ratio)
system.cpus1.dcache.ReadReq.missRate::total,0.051454,miss rate for ReadReq accesses (Ratio)
system.cpus1.dcache.ReadReq.avgMissLatency::cpus01.data,3090.691067,average ReadReq miss latency ((Tick/Count))
system.cpus1.dcache.ReadReq.avgMissLatency::total,3090.691067,average ReadReq miss latency ((Tick/Count))
system.cpus1.dcache.ReadReq.mshrHits::cpus01.data,225043,number of ReadReq MSHR hits (Count)
system.cpus1.dcache.ReadReq.mshrHits::total,225043,number of ReadReq MSHR hits (Count)
system.cpus1.dcache.ReadReq.mshrMisses::cpus01.data,102277,number of ReadReq MSHR misses (Count)
system.cpus1.dcache.ReadReq.mshrMisses::total,102277,number of ReadReq MSHR misses (Count)
system.cpus1.dcache.ReadReq.mshrMissLatency::cpus01.data,288875250,number of ReadReq MSHR miss ticks (Tick)
system.cpus1.dcache.ReadReq.mshrMissLatency::total,288875250,number of ReadReq MSHR miss ticks (Tick)
system.cpus1.dcache.ReadReq.mshrMissRate::cpus01.data,0.016078,mshr miss rate for ReadReq accesses (Ratio)
system.cpus1.dcache.ReadReq.mshrMissRate::total,0.016078,mshr miss rate for ReadReq accesses (Ratio)
system.cpus1.dcache.ReadReq.avgMshrMissLatency::cpus01.data,2824.440001,average ReadReq mshr miss latency ((Tick/Count))
system.cpus1.dcache.ReadReq.avgMshrMissLatency::total,2824.440001,average ReadReq mshr miss latency ((Tick/Count))
system.cpus1.dcache.WriteReq.hits::cpus01.data,1596402,number of WriteReq hits (Count)
system.cpus1.dcache.WriteReq.hits::total,1596402,number of WriteReq hits (Count)
system.cpus1.dcache.WriteReq.misses::cpus01.data,59647,number of WriteReq misses (Count)
system.cpus1.dcache.WriteReq.misses::total,59647,number of WriteReq misses (Count)
system.cpus1.dcache.WriteReq.missLatency::cpus01.data,692077360,number of WriteReq miss ticks (Tick)
system.cpus1.dcache.WriteReq.missLatency::total,692077360,number of WriteReq miss ticks (Tick)
system.cpus1.dcache.WriteReq.accesses::cpus01.data,1656049,number of WriteReq accesses(hits+misses) (Count)
system.cpus1.dcache.WriteReq.accesses::total,1656049,number of WriteReq accesses(hits+misses) (Count)
system.cpus1.dcache.WriteReq.missRate::cpus01.data,0.036018,miss rate for WriteReq accesses (Ratio)
system.cpus1.dcache.WriteReq.missRate::total,0.036018,miss rate for WriteReq accesses (Ratio)
system.cpus1.dcache.WriteReq.avgMissLatency::cpus01.data,11602.886314,average WriteReq miss latency ((Tick/Count))
system.cpus1.dcache.WriteReq.avgMissLatency::total,11602.886314,average WriteReq miss latency ((Tick/Count))
system.cpus1.dcache.WriteReq.mshrHits::cpus01.data,177,number of WriteReq MSHR hits (Count)
system.cpus1.dcache.WriteReq.mshrHits::total,177,number of WriteReq MSHR hits (Count)
system.cpus1.dcache.WriteReq.mshrMisses::cpus01.data,59470,number of WriteReq MSHR misses (Count)
system.cpus1.dcache.WriteReq.mshrMisses::total,59470,number of WriteReq MSHR misses (Count)
system.cpus1.dcache.WriteReq.mshrMissLatency::cpus01.data,677079861,number of WriteReq MSHR miss ticks (Tick)
system.cpus1.dcache.WriteReq.mshrMissLatency::total,677079861,number of WriteReq MSHR miss ticks (Tick)
system.cpus1.dcache.WriteReq.mshrMissRate::cpus01.data,0.035911,mshr miss rate for WriteReq accesses (Ratio)
system.cpus1.dcache.WriteReq.mshrMissRate::total,0.035911,mshr miss rate for WriteReq accesses (Ratio)
system.cpus1.dcache.WriteReq.avgMshrMissLatency::cpus01.data,11385.233916,average WriteReq mshr miss latency ((Tick/Count))
system.cpus1.dcache.WriteReq.avgMshrMissLatency::total,11385.233916,average WriteReq mshr miss latency ((Tick/Count))
system.cpus1.dcache.power_state.pwrStateResidencyTicks::UNDEFINED,2114358250,Cumulative time (in ticks) in various power states (Tick)
system.cpus1.dcache.tags.tagsInUse,2766.356179,Average ticks per tags in use ((Tick/Count))
system.cpus1.dcache.tags.totalRefs,6829049,Total number of references to valid blocks. (Count)
system.cpus1.dcache.tags.sampledRefs,153485,Sample count of references to valid blocks. (Count)
system.cpus1.dcache.tags.avgRefs,44.493266,Average number of references to valid blocks. ((Count/Count))
system.cpus1.dcache.tags.warmupTick,197430500,The tick when the warmup percentage was hit. (Tick)
system.cpus1.dcache.tags.occupancies::cpus01.data,2766.356179,"Average occupied blocks per tick, per requestor ((Count/Tick))"
system.cpus1.dcache.tags.avgOccs::cpus01.data,0.67538,Average percentage of cache occupancy ((Ratio/Tick))
system.cpus1.dcache.tags.avgOccs::total,0.67538,Average percentage of cache occupancy ((Ratio/Tick))
system.cpus1.dcache.tags.occupanciesTaskId::1024,3502,Occupied blocks per task id (Count)
system.cpus1.dcache.tags.ageTaskId_1024::1,2123,"Occupied blocks per task id, per block age (Count)"
system.cpus1.dcache.tags.ageTaskId_1024::2,431,"Occupied blocks per task id, per block age (Count)"
system.cpus1.dcache.tags.ageTaskId_1024::3,948,"Occupied blocks per task id, per block age (Count)"
system.cpus1.dcache.tags.ratioOccsTaskId::1024,0.85498,"Ratio of occupied blocks and all blocks, per task id (Ratio)"
system.cpus1.dcache.tags.tagAccesses,64306755,Number of tag accesses (Count)
system.cpus1.dcache.tags.dataAccesses,64306755,Number of data accesses (Count)
system.cpus1.dcache.tags.power_state.pwrStateResidencyTicks::UNDEFINED,2114358250,Cumulative time (in ticks) in various power states (Tick)
system.cpus1.decode.status::Running,2948036,Number of cycles decode is running (Cycle)
system.cpus1.decode.status::Idle,331099,Number of cycles decode is idle (Cycle)
system.cpus1.decode.status::Squashing,27391,Number of cycles decode is squashing (Cycle)
system.cpus1.decode.status::Blocked,3754238,Number of cycles decode is blocking (Cycle)
system.cpus1.decode.status::Unblocking,548805,Number of cycles decode is unblocking (Cycle)
system.cpus1.decode.branchResolved,906352,Number of times decode resolved a branch (Count)
system.cpus1.decode.branchMispred,188,Number of times decode detected a branch misprediction (Count)
system.cpus1.decode.decodedInsts,25597985,Number of instructions handled by decode (Count)
system.cpus1.decode.squashedInsts,957,Number of squashed instructions handled by decode (Count)
system.cpus1.executeStats0.numInsts,24711455,Number of executed instructions (Count)
system.cpus1.executeStats0.numNop,0,Number of nop insts executed (Count)
system.cpus1.executeStats0.numBranches,1424982,Number of branches executed (Count)
system.cpus1.executeStats0.numLoadInsts,6417986,Number of load instructions executed (Count)
system.cpus1.executeStats0.numStoreInsts,1666126,Number of stores executed (Count)
system.cpus1.executeStats0.instRate,3.22224,Inst execution rate ((Count/Cycle))
system.cpus1.executeStats0.numCCRegReads,7700733,Number of times the CC registers were read (Count)
system.cpus1.executeStats0.numCCRegWrites,5693167,Number of times the CC registers were written (Count)
system.cpus1.executeStats0.numFpAluAccesses,14009339,Number of float alu accesses (Count)
system.cpus1.executeStats0.numFpRegReads,20010150,Number of times the floating registers were read (Count)
system.cpus1.executeStats0.numFpRegWrites,12344200,Number of times the floating registers were written (Count)
system.cpus1.executeStats0.numIntAluAccesses,17408512,Number of integer alu accesses (Count)
system.cpus1.executeStats0.numIntRegReads,24808430,Number of times the integer registers were read (Count)
system.cpus1.executeStats0.numIntRegWrites,7367985,Number of times the integer registers were written (Count)
system.cpus1.executeStats0.numMemRefs,8084112,Number of memory refs (Count)
system.cpus1.executeStats0.numMiscRegReads,10963222,Number of times the Misc registers were read (Count)
system.cpus1.executeStats0.numMiscRegWrites,1,Number of times the Misc registers were written (Count)
system.cpus1.executeStats0.numVecAluAccesses,0,Number of vector alu accesses (Count)
system.cpus1.executeStats0.numDiscardedOps,0,Number of ops (including micro ops) which were discarded before commit (Count)
system.cpus1.fetch.status::running,7534363,Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpus1.fetch.status::squashing,55152,Number of cycles fetch has spent squashing (Cycle)
system.cpus1.fetch.status::trapPending,14739,Number of cycles fetch is waiting for a trap to be processed (Cycle)
system.cpus1.fetch.status::icacheWaitResponse,32844,Number of cycles fetch is waiting for the Icache to respond (Cycle)
system.cpus1.fetch.predictedBranches,947648,Number of branches that fetch has predicted taken (Count)
system.cpus1.fetch.miscStallCycles,47,"Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)"
system.cpus1.fetch.cacheLines,1161001,Number of cache lines fetched (Count)
system.cpus1.fetch.icacheSquashes,179,Number of outstanding Icache misses that were squashed (Count)
system.cpus1.fetch.nisnDist::samples,7609569,Number of instructions fetched each cycle (Total) (Count)
